Date,AUD,CAD,EUR,GBP,USD
11/02/04,1,0.9128,0.5866,0.4057,0.7453
11/01/04,1,0.9114,0.5855,0.4074,0.7464
10/31/04,1,0.9098,0.5852,0.4071,0.7454
10/30/04,1,0.9098,0.5852,0.4071,0.7454
10/29/04,1,0.9098,0.5852,0.4071,0.7454
10/28/04,1,0.9112,0.5839,0.4062,0.7422
10/27/04,1,0.915,0.5855,0.4066,0.7489
10/26/04,1,0.9133,0.584,0.4062,0.7466
10/25/04,1,0.9125,0.5839,0.4055,0.7469
10/24/04,1,0.9169,0.5846,0.404,0.7369
10/23/04,1,0.9169,0.5846,0.404,0.7369
10/22/04,1,0.9169,0.5846,0.404,0.7369
10/21/04,1,0.9177,0.5839,0.4029,0.7361
10/20/04,1,0.9172,0.5834,0.4062,0.7345
10/19/04,1,0.9171,0.5822,0.4043,0.7283
10/18/04,1,0.9155,0.5847,0.4045,0.7293
10/17/04,1,0.9191,0.5877,0.4052,0.7295
10/16/04,1,0.9191,0.5877,0.4052,0.7295
10/15/04,1,0.9191,0.5877,0.4052,0.7295
10/14/04,1,0.9145,0.5887,0.4048,0.7286
10/13/04,1,0.9147,0.5887,0.404,0.7222
10/12/04,1,0.9181,0.5932,0.4086,0.7303
10/11/04,1,0.9205,0.5924,0.4089,0.7341
10/10/04,1,0.9133,0.5902,0.4067,0.7268
10/09/04,1,0.9133,0.5902,0.4067,0.7268
10/08/04,1,0.9133,0.5902,0.4067,0.7268
10/07/04,1,0.9132,0.5911,0.4082,0.7271
10/06/04,1,0.911,0.5873,0.405,0.7214
10/05/04,1,0.9171,0.5878,0.4053,0.7232
10/04/04,1,0.9147,0.586,0.4035,0.7211
10/03/04,1,0.9131,0.5831,0.4029,0.7237
10/02/04,1,0.9131,0.5831,0.4029,0.7237
10/01/04,1,0.9131,0.5831,0.4029,0.7237
09/30/04,1,0.9145,0.581,0.399,0.721
09/29/04,1,0.9104,0.5813,0.3963,0.7164
09/28/04,1,0.912,0.5817,0.3956,0.7176
09/27/04,1,0.9103,0.5817,0.3948,0.7129
09/26/04,1,0.9145,0.5807,0.3967,0.7148
09/25/04,1,0.9145,0.5807,0.3967,0.7148
09/24/04,1,0.9145,0.5807,0.3967,0.7148
09/23/04,1,0.9151,0.5794,0.3962,0.7136
09/22/04,1,0.9057,0.5749,0.3929,0.704
09/21/04,1,0.909,0.5733,0.3918,0.7038
09/20/04,1,0.908,0.576,0.3919,0.6988
09/19/04,1,0.9091,0.5734,0.3899,0.7001
09/18/04,1,0.9091,0.5734,0.3899,0.7001
09/17/04,1,0.9091,0.5734,0.3899,0.7001
09/16/04,1,0.9011,0.5731,0.3896,0.6968
09/15/04,1,0.9078,0.5714,0.3913,0.6992
09/14/04,1,0.9106,0.5718,0.3896,0.6997
09/13/04,1,0.9015,0.57,0.3876,0.6974
09/12/04,1,0.8934,0.5658,0.3866,0.6914
09/11/04,1,0.8934,0.5658,0.3866,0.6914
09/10/04,1,0.8934,0.5658,0.3866,0.6914
09/09/04,1,0.892,0.568,0.3878,0.6924
09/08/04,1,0.892,0.5732,0.3891,0.69
09/07/04,1,0.8966,0.573,0.3903,0.6921
09/06/04,1,0.8984,0.5732,0.3887,0.6919
09/05/04,1,0.9056,0.5731,0.3896,0.6977
09/04/04,1,0.9056,0.5731,0.3896,0.6977
09/03/04,1,0.9056,0.5731,0.3896,0.6977
09/02/04,1,0.9109,0.5735,0.3895,0.6981
09/01/04,1,0.9226,0.5779,0.3916,0.7031
08/31/04,1,0.9225,0.5781,0.3905,0.7001
08/30/04,1,0.9219,0.5818,0.3913,0.7009
08/29/04,1,0.9238,0.585,0.393,0.707
08/28/04,1,0.9238,0.585,0.393,0.707
08/27/04,1,0.9238,0.585,0.393,0.707
08/26/04,1,0.9234,0.5834,0.3927,0.7059
08/25/04,1,0.9241,0.584,0.3929,0.7056
08/24/04,1,0.9247,0.5841,0.3928,0.709
08/23/04,1,0.9363,0.588,0.3966,0.7203
08/22/04,1,0.9382,0.5873,0.396,0.722
08/21/04,1,0.9382,0.5873,0.396,0.722
08/20/04,1,0.9382,0.5873,0.396,0.722
08/19/04,1,0.9408,0.584,0.3951,0.7217
08/18/04,1,0.9348,0.5802,0.3916,0.7155
08/17/04,1,0.936,0.581,0.39,0.7169
08/16/04,1,0.9401,0.5812,0.3895,0.717
08/15/04,1,0.9441,0.5803,0.3889,0.7091
08/14/04,1,0.9441,0.5803,0.3889,0.7091
08/13/04,1,0.9441,0.5803,0.3889,0.7091
08/12/04,1,0.9479,0.5837,0.3908,0.7154
08/11/04,1,0.9424,0.5825,0.3897,0.7126
08/10/04,1,0.9434,0.5831,0.3902,0.716
08/09/04,1,0.9422,0.5846,0.3893,0.7159
08/08/04,1,0.928,0.5828,0.3858,0.7031
08/07/04,1,0.928,0.5828,0.3858,0.7031
08/06/04,1,0.928,0.5828,0.3858,0.7031
08/05/04,1,0.9272,0.5844,0.3864,0.7037
08/04/04,1,0.9277,0.5855,0.3862,0.7016
08/03/04,1,0.9336,0.582,0.3845,0.6996
08/02/04,1,0.9338,0.5832,0.385,0.7031
08/01/04,1,0.9275,0.5826,0.386,0.7014
07/31/04,1,0.9275,0.5826,0.386,0.7014
07/30/04,1,0.9275,0.5826,0.386,0.7014
07/29/04,1,0.9274,0.5786,0.3836,0.6958
07/28/04,1,0.9311,0.5792,0.3832,0.697
07/27/04,1,0.9461,0.5855,0.387,0.7125
07/26/04,1,0.9372,0.5843,0.3863,0.7107
07/25/04,1,0.9365,0.5822,0.3861,0.7098
07/24/04,1,0.9365,0.5822,0.3861,0.7098
07/23/04,1,0.9365,0.5822,0.3861,0.7098
07/22/04,1,0.9462,0.5841,0.3886,0.7166
07/21/04,1,0.9526,0.5872,0.3918,0.722
07/20/04,1,0.9557,0.5887,0.3926,0.7291
07/19/04,1,0.9608,0.5905,0.3919,0.733
07/18/04,1,0.9581,0.5866,0.3898,0.7246
07/17/04,1,0.9581,0.5866,0.3898,0.7246
07/16/04,1,0.9581,0.5866,0.3898,0.7246
07/15/04,1,0.9578,0.5847,0.3904,0.7235
07/14/04,1,0.9578,0.5859,0.3903,0.7254
07/13/04,1,0.9596,0.5871,0.3902,0.7263
07/12/04,1,0.9564,0.5858,0.3905,0.7262
07/11/04,1,0.9481,0.5815,0.3887,0.7195
07/10/04,1,0.9481,0.5815,0.3887,0.7195
07/09/04,1,0.9481,0.5815,0.3887,0.7195
07/08/04,1,0.9509,0.5818,0.3879,0.7184
07/07/04,1,0.9528,0.5839,0.3898,0.7215
07/06/04,1,0.9468,0.5824,0.3898,0.7169
07/05/04,1,0.9443,0.5803,0.3891,0.7131
07/04/04,1,0.9361,0.5779,0.3865,0.7021
07/03/04,1,0.9361,0.5779,0.3865,0.7021
07/02/04,1,0.9361,0.5779,0.3865,0.7021
07/01/04,1,0.9357,0.5786,0.3877,0.704
06/30/04,1,0.931,0.5697,0.3821,0.6924
06/29/04,1,0.9349,0.5715,0.3819,0.6955
06/28/04,1,0.9419,0.5728,0.3819,0.6993
06/27/04,1,0.9407,0.5754,0.3836,0.6984
06/26/04,1,0.9407,0.5754,0.3836,0.6984
06/25/04,1,0.9407,0.5754,0.3836,0.6984
06/24/04,1,0.9379,0.5743,0.3837,0.6962
06/23/04,1,0.9327,0.5679,0.3777,0.6864
06/22/04,1,0.9349,0.5679,0.3771,0.6867
06/21/04,1,0.9436,0.5706,0.3772,0.6911
06/20/04,1,0.9422,0.5707,0.3743,0.6872
06/19/04,1,0.9422,0.5707,0.3743,0.6872
06/18/04,1,0.9422,0.5707,0.3743,0.6872
06/17/04,1,0.9452,0.5715,0.3749,0.6883
06/16/04,1,0.9502,0.5738,0.3783,0.6918
06/15/04,1,0.9419,0.5673,0.3769,0.6836
06/14/04,1,0.9375,0.5724,0.3799,0.687
06/13/04,1,0.9477,0.5769,0.3804,0.6926
06/12/04,1,0.9477,0.5769,0.3804,0.6926
06/11/04,1,0.9477,0.5769,0.3804,0.6926
06/10/04,1,0.9428,0.5756,0.3807,0.6937
06/09/04,1,0.9397,0.5733,0.381,0.697
06/08/04,1,0.9436,0.5712,0.3818,0.7022
06/07/04,1,0.947,0.5707,0.3825,0.7031
06/06/04,1,0.9398,0.566,0.3758,0.6907
06/05/04,1,0.9398,0.566,0.3758,0.6907
06/04/04,1,0.9398,0.566,0.3758,0.6907
06/03/04,1,0.9446,0.5687,0.3784,0.6953
06/02/04,1,0.9569,0.5713,0.3799,0.7013
06/01/04,1,0.9763,0.5845,0.3892,0.7149
05/31/04,1,0.9753,0.5871,0.3903,0.7162
05/30/04,1,0.9721,0.5826,0.3888,0.7135
05/29/04,1,0.9721,0.5826,0.3888,0.7135
05/28/04,1,0.9721,0.5826,0.3888,0.7135
05/27/04,1,0.9754,0.5863,0.3906,0.7133
05/26/04,1,0.9651,0.5845,0.3895,0.7075
05/25/04,1,0.9622,0.5833,0.3898,0.7037
05/24/04,1,0.9577,0.5843,0.3905,0.6993
05/23/04,1,0.9589,0.5821,0.391,0.7004
05/22/04,1,0.9589,0.5821,0.391,0.7004
05/21/04,1,0.9589,0.5821,0.391,0.7004
05/20/04,1,0.9565,0.5821,0.3919,0.694
05/19/04,1,0.963,0.5808,0.391,0.6963
05/18/04,1,0.9604,0.574,0.3888,0.6878
05/17/04,1,0.9575,0.5757,0.3912,0.6922
05/16/04,1,0.958,0.5814,0.3918,0.6862
05/15/04,1,0.958,0.5814,0.3918,0.6862
05/14/04,1,0.958,0.5814,0.3918,0.6862
05/13/04,1,0.9532,0.5795,0.3885,0.6852
05/12/04,1,0.9703,0.5891,0.3945,0.6985
05/11/04,1,0.9653,0.5879,0.3951,0.694
05/10/04,1,0.9675,0.587,0.392,0.6952
05/09/04,1,0.9897,0.5959,0.4004,0.7194
05/08/04,1,0.9897,0.5959,0.4004,0.7194
05/07/04,1,0.9897,0.5959,0.4004,0.7194
05/06/04,1,1.0052,0.6026,0.4065,0.7301
05/05/04,1,1.0043,0.601,0.4068,0.7288
05/04/04,1,0.9928,0.602,0.4061,0.7261
05/03/04,1,0.9877,0.6022,0.4065,0.7198
05/02/04,1,0.9883,0.6032,0.4064,0.7207
05/01/04,1,0.9883,0.6032,0.4064,0.7207
04/30/04,1,0.9883,0.6032,0.4064,0.7207
04/29/04,1,0.9827,0.6051,0.4062,0.7156
04/28/04,1,0.9908,0.6133,0.4088,0.7303
04/27/04,1,0.991,0.6168,0.4094,0.7332
04/26/04,1,0.9937,0.6194,0.4111,0.7341
04/25/04,1,0.9925,0.6163,0.4128,0.7325
04/24/04,1,0.9925,0.6163,0.4128,0.7325
04/23/04,1,0.9925,0.6163,0.4128,0.7325
04/22/04,1,0.9939,0.6158,0.4135,0.7312
04/21/04,1,0.991,0.6152,0.4111,0.7282
04/20/04,1,1.0007,0.6204,0.4121,0.7399
04/19/04,1,1.0066,0.6209,0.4137,0.7478
04/18/04,1,0.9931,0.6176,0.4128,0.737
04/17/04,1,0.9931,0.6176,0.4128,0.737
04/16/04,1,0.9931,0.6176,0.4128,0.737
04/15/04,1,0.9909,0.619,0.4135,0.7373
04/14/04,1,0.9938,0.6225,0.4121,0.7422
04/13/04,1,1.0147,0.6337,0.4154,0.7588
04/12/04,1,1.0059,0.6283,0.4148,0.76
04/11/04,1,1.0059,0.6283,0.4148,0.76
04/10/04,1,1.0059,0.6283,0.4148,0.76
04/09/04,1,1.0059,0.6283,0.4148,0.76
04/08/04,1,1.0059,0.6283,0.4148,0.76
04/07/04,1,0.9968,0.6301,0.415,0.7625
04/06/04,1,0.9912,0.6277,0.4132,0.7589
04/05/04,1,0.9904,0.6252,0.4149,0.7539
04/04/04,1,1.0005,0.6213,0.414,0.7653
04/03/04,1,1.0005,0.6213,0.414,0.7653
04/02/04,1,1.0005,0.6213,0.414,0.7653
04/01/04,1,1.0016,0.6202,0.4134,0.764
03/31/04,1,0.9955,0.623,0.4148,0.7615
03/30/04,1,0.9841,0.6181,0.4129,0.7533
03/29/04,1,0.9816,0.6141,0.4098,0.7441
03/28/04,1,0.9873,0.613,0.4106,0.7462
03/27/04,1,0.9873,0.613,0.4106,0.7462
03/26/04,1,0.9873,0.613,0.4106,0.7462
03/25/04,1,0.9926,0.6096,0.41,0.7396
03/24/04,1,0.9982,0.6121,0.4072,0.7465
03/23/04,1,1.0006,0.6114,0.4075,0.7506
03/22/04,1,0.9986,0.6086,0.4075,0.7519
03/21/04,1,0.9957,0.6061,0.4082,0.7482
03/20/04,1,0.9957,0.6061,0.4082,0.7482
03/19/04,1,0.9957,0.6061,0.4082,0.7482
03/18/04,1,0.9935,0.6053,0.4068,0.7421
03/17/04,1,0.9874,0.6033,0.4076,0.7391
03/16/04,1,0.9864,0.6004,0.4078,0.7415
03/15/04,1,0.9776,0.5978,0.4076,0.734
03/14/04,1,0.9736,0.5971,0.4069,0.7305
03/13/04,1,0.9736,0.5971,0.4069,0.7305
03/12/04,1,0.9736,0.5971,0.4069,0.7305
03/11/04,1,0.975,0.6013,0.4084,0.737
03/10/04,1,0.9926,0.6104,0.4124,0.7507
03/09/04,1,1.0096,0.6157,0.4138,0.7611
03/08/04,1,1.0023,0.6127,0.4091,0.757
03/07/04,1,1.0016,0.6154,0.4126,0.7503
03/06/04,1,1.0016,0.6154,0.4126,0.7503
03/05/04,1,1.0016,0.6154,0.4126,0.7503
03/04/04,1,1.0069,0.6181,0.4119,0.7508
03/03/04,1,1.0155,0.6176,0.4096,0.7499
03/02/04,1,1.034,0.6222,0.415,0.7717
03/01/04,1,1.0346,0.6193,0.4139,0.7731
02/29/04,1,1.0371,0.6189,0.4146,0.7685
02/28/04,1,1.0371,0.6189,0.4146,0.7685
02/27/04,1,1.0371,0.6189,0.4146,0.7685
02/26/04,1,1.0306,0.6183,0.4132,0.7694
02/25/04,1,1.0371,0.617,0.4123,0.7792
02/24/04,1,1.0345,0.615,0.4128,0.7746
02/23/04,1,1.0352,0.6146,0.4151,0.7729
02/22/04,1,1.0483,0.6205,0.4178,0.7857
02/21/04,1,1.0483,0.6205,0.4178,0.7857
02/20/04,1,1.0483,0.6205,0.4178,0.7857
02/19/04,1,1.0482,0.6219,0.4171,0.7912
02/18/04,1,1.0468,0.6208,0.4182,0.7961
02/17/04,1,1.0447,0.6196,0.4181,0.7967
02/16/04,1,1.042,0.6202,0.4191,0.7902
02/15/04,1,1.0437,0.6175,0.4186,0.7914
02/14/04,1,1.0437,0.6175,0.4186,0.7914
02/13/04,1,1.0437,0.6175,0.4186,0.7914
02/12/04,1,1.0388,0.6143,0.4161,0.7864
02/11/04,1,1.0377,0.6144,0.4165,0.7791
02/10/04,1,1.0369,0.6136,0.4186,0.7833
02/09/04,1,1.0312,0.6114,0.4181,0.7773
02/08/04,1,1.0187,0.6076,0.4151,0.7613
02/07/04,1,1.0187,0.6076,0.4151,0.7613
02/06/04,1,1.0187,0.6076,0.4151,0.7613
02/05/04,1,1.019,0.6071,0.4161,0.7639
02/04/04,1,1.0242,0.6093,0.4155,0.7631
02/03/04,1,1.0195,0.609,0.4163,0.7664
02/02/04,1,1.0131,0.6101,0.417,0.7603
02/01/04,1,1.0077,0.6099,0.4175,0.7553
01/31/04,1,1.0077,0.6099,0.4175,0.7553
01/30/04,1,1.0077,0.6099,0.4175,0.7553
01/29/04,1,1.0215,0.6174,0.4229,0.7697
01/28/04,1,1.0195,0.6169,0.4237,0.7751
01/27/04,1,1.0135,0.6174,0.4265,0.7728
01/26/04,1,1.0151,0.6152,0.4238,0.7737
01/25/04,1,1.0194,0.6116,0.4215,0.7763
01/24/04,1,1.0194,0.6116,0.4215,0.7763
01/23/04,1,1.0194,0.6116,0.4215,0.7763
01/22/04,1,1.0097,0.6124,0.4219,0.7784
01/21/04,1,0.9991,0.6124,0.4226,0.7721
01/20/04,1,0.9897,0.6107,0.4222,0.7656
01/19/04,1,0.9868,0.6126,0.4244,0.758
01/18/04,1,0.9958,0.6151,0.4234,0.7685
01/17/04,1,0.9958,0.6151,0.4234,0.7685
01/16/04,1,0.9958,0.6151,0.4234,0.7685
01/15/04,1,0.9972,0.6113,0.4228,0.7724
01/14/04,1,0.9901,0.6127,0.4229,0.7777
01/13/04,1,0.994,0.6114,0.4217,0.7794
01/12/04,1,0.9892,0.606,0.4197,0.7774
01/11/04,1,0.9902,0.6082,0.4223,0.7746
01/10/04,1,0.9902,0.6082,0.4223,0.7746
01/09/04,1,0.9902,0.6082,0.4223,0.7746
01/08/04,1,0.9929,0.6099,0.4236,0.7706
01/07/04,1,0.9879,0.6057,0.4227,0.768
01/06/04,1,0.9877,0.6046,0.4231,0.7713
01/05/04,1,0.9823,0.6046,0.4248,0.7652
01/04/04,1,0.9758,0.5994,0.4229,0.7548
01/03/04,1,0.9758,0.5994,0.4229,0.7548
01/02/04,1,0.9758,0.5994,0.4229,0.7548
01/01/04,1,0.9662,0.5952,0.4195,0.7517
12/31/03,1,0.9662,0.5952,0.4195,0.7517
12/30/03,1,0.9784,0.5973,0.4203,0.7464
12/29/03,1,0.9711,0.5952,0.419,0.7439
12/28/03,1,0.9774,0.5978,0.4195,0.7417
12/27/03,1,0.9774,0.5978,0.4195,0.7417
12/26/03,1,0.9774,0.5978,0.4195,0.7417
12/25/03,1,0.9774,0.5978,0.4195,0.7417
12/24/03,1,0.9774,0.5978,0.4195,0.7417
12/23/03,1,0.9743,0.5925,0.4162,0.7342
12/22/03,1,0.9801,0.591,0.4169,0.7349
12/21/03,1,0.9851,0.594,0.4175,0.7376
12/20/03,1,0.9851,0.594,0.4175,0.7376
12/19/03,1,0.9851,0.594,0.4175,0.7376
12/18/03,1,0.9796,0.5938,0.4166,0.7365
12/17/03,1,0.9858,0.6004,0.4221,0.7407
12/16/03,1,0.9824,0.6035,0.4262,0.7447
12/15/03,1,0.9766,0.6051,0.4244,0.7401
12/14/03,1,0.9737,0.6063,0.4252,0.743
12/13/03,1,0.9737,0.6063,0.4252,0.743
12/12/03,1,0.9737,0.6063,0.4252,0.743
12/11/03,1,0.9749,0.6058,0.4228,0.7382
12/10/03,1,0.9707,0.605,0.425,0.7405
12/09/03,1,0.9633,0.6052,0.4257,0.7418
12/08/03,1,0.9639,0.6062,0.427,0.7407
12/07/03,1,0.9585,0.6077,0.4267,0.7345
12/06/03,1,0.9585,0.6077,0.4267,0.7345
12/05/03,1,0.9585,0.6077,0.4267,0.7345
12/04/03,1,0.9613,0.609,0.4266,0.7353
12/03/03,1,0.9539,0.6076,0.4253,0.7353
12/02/03,1,0.9509,0.6081,0.4232,0.7282
12/01/03,1,0.9448,0.6048,0.4212,0.7269
11/30/03,1,0.9378,0.603,0.4204,0.7233
11/29/03,1,0.9378,0.603,0.4204,0.7233
11/28/03,1,0.9378,0.603,0.4204,0.7233
11/27/03,1,0.9448,0.6069,0.4216,0.7223
11/26/03,1,0.9417,0.6089,0.4243,0.7203
11/25/03,1,0.9435,0.6095,0.4231,0.7171
11/24/03,1,0.9431,0.61,0.4246,0.7212
11/23/03,1,0.9452,0.6079,0.4245,0.7233
11/22/03,1,0.9452,0.6079,0.4245,0.7233
11/21/03,1,0.9452,0.6079,0.4245,0.7233
11/20/03,1,0.9426,0.6074,0.4248,0.7234
11/19/03,1,0.9404,0.6066,0.4259,0.7225
11/18/03,1,0.9398,0.6093,0.4247,0.7176
11/17/03,1,0.9342,0.6073,0.4241,0.7167
11/16/03,1,0.935,0.6114,0.4262,0.7194
11/15/03,1,0.935,0.6114,0.4262,0.7194
11/14/03,1,0.935,0.6114,0.4262,0.7194
11/13/03,1,0.9354,0.6156,0.4271,0.719
11/12/03,1,0.9352,0.6169,0.4275,0.7156
11/11/03,1,0.9375,0.6207,0.428,0.7136
11/10/03,1,0.9397,0.6219,0.427,0.7142
11/09/03,1,0.9415,0.6193,0.4255,0.7075
11/08/03,1,0.9415,0.6193,0.4255,0.7075
11/07/03,1,0.9415,0.6193,0.4255,0.7075
11/06/03,1,0.9461,0.6203,0.4237,0.7102
11/05/03,1,0.9448,0.6184,0.4229,0.7095
11/04/03,1,0.9365,0.6109,0.4179,0.7006
11/03/03,1,0.9396,0.6105,0.4173,0.7075
11/02/03,1,0.9297,0.6074,0.4168,0.7059
11/01/03,1,0.9297,0.6074,0.4168,0.7059
10/31/03,1,0.9297,0.6074,0.4168,0.7059
10/30/03,1,0.9268,0.6043,0.4159,0.7092
10/29/03,1,0.9247,0.604,0.4142,0.7057
10/28/03,1,0.9249,0.6023,0.4159,0.7031
10/27/03,1,0.9207,0.599,0.4154,0.7037
10/26/03,1,0.9156,0.5942,0.4128,0.7
10/25/03,1,0.9156,0.5942,0.4128,0.7
10/24/03,1,0.9156,0.5942,0.4128,0.7
10/23/03,1,0.9131,0.593,0.413,0.6989
10/22/03,1,0.9242,0.6006,0.4174,0.7023
10/21/03,1,0.9161,0.5958,0.4146,0.6925
10/20/03,1,0.9125,0.5951,0.4129,0.692
10/19/03,1,0.9092,0.5948,0.4125,0.6887
10/18/03,1,0.9092,0.5948,0.4125,0.6887
10/17/03,1,0.9092,0.5948,0.4125,0.6887
10/16/03,1,0.911,0.5923,0.4115,0.688
10/15/03,1,0.915,0.5905,0.4128,0.689
10/14/03,1,0.9104,0.5884,0.413,0.6845
10/13/03,1,0.9121,0.59,0.4156,0.6896
10/12/03,1,0.9191,0.5863,0.4154,0.6911
10/11/03,1,0.9191,0.5863,0.4154,0.6911
10/10/03,1,0.9191,0.5863,0.4154,0.6911
10/09/03,1,0.9219,0.5869,0.4159,0.6918
10/08/03,1,0.92,0.5869,0.4157,0.6915
10/07/03,1,0.921,0.5858,0.4127,0.6894
10/06/03,1,0.9163,0.5878,0.4086,0.6806
10/05/03,1,0.917,0.5854,0.4099,0.6842
10/04/03,1,0.917,0.5854,0.4099,0.6842
10/03/03,1,0.917,0.5854,0.4099,0.6842
10/02/03,1,0.9219,0.5837,0.4095,0.6825
10/01/03,1,0.9181,0.5836,0.4113,0.6812
09/30/03,1,0.9191,0.5848,0.4085,0.6814
09/29/03,1,0.9129,0.5874,0.4072,0.6704
09/28/03,1,0.9141,0.5876,0.4064,0.675
09/27/03,1,0.9141,0.5876,0.4064,0.675
09/26/03,1,0.9141,0.5876,0.4064,0.675
09/25/03,1,0.9207,0.5934,0.4114,0.682
09/24/03,1,0.9179,0.5903,0.4091,0.6769
09/23/03,1,0.9152,0.5907,0.4097,0.6771
09/22/03,1,0.9106,0.5919,0.4124,0.6788
09/21/03,1,0.9079,0.5918,0.4114,0.6695
09/20/03,1,0.9079,0.5918,0.4114,0.6695
09/19/03,1,0.9079,0.5918,0.4114,0.6695
09/18/03,1,0.9116,0.5914,0.4134,0.6677
09/17/03,1,0.9079,0.5919,0.4145,0.6637
09/16/03,1,0.907,0.5904,0.4161,0.6633
09/15/03,1,0.9077,0.5881,0.4139,0.6634
09/14/03,1,0.9051,0.5905,0.414,0.6597
09/13/03,1,0.9051,0.5905,0.414,0.6597
09/12/03,1,0.9051,0.5905,0.414,0.6597
09/11/03,1,0.9013,0.5874,0.4133,0.6589
09/10/03,1,0.8998,0.5889,0.414,0.6579
09/09/03,1,0.8952,0.5869,0.4123,0.6535
09/08/03,1,0.8871,0.5838,0.4078,0.6463
09/07/03,1,0.8828,0.5885,0.4072,0.6428
09/06/03,1,0.8828,0.5885,0.4072,0.6428
09/05/03,1,0.8828,0.5885,0.4072,0.6428
09/04/03,1,0.8833,0.5902,0.4065,0.6385
09/03/03,1,0.8886,0.5904,0.4074,0.6366
09/02/03,1,0.8908,0.591,0.409,0.6412
09/01/03,1,0.8903,0.5889,0.4111,0.6457
08/31/03,1,0.8972,0.5878,0.4071,0.6423
08/30/03,1,0.8972,0.5878,0.4071,0.6423
08/29/03,1,0.8972,0.5878,0.4071,0.6423
08/28/03,1,0.8987,0.5903,0.4075,0.6392
08/27/03,1,0.8961,0.5869,0.4075,0.6401
08/26/03,1,0.9021,0.5949,0.4116,0.6435
08/25/03,1,0.9132,0.598,0.4131,0.6511
08/24/03,1,0.9175,0.5967,0.4129,0.6501
08/23/03,1,0.9175,0.5967,0.4129,0.6501
08/22/03,1,0.9175,0.5967,0.4129,0.6501
08/21/03,1,0.9258,0.5982,0.4154,0.6586
08/20/03,1,0.9172,0.5913,0.4124,0.6569
08/19/03,1,0.9144,0.5908,0.4131,0.6538
08/18/03,1,0.9162,0.5894,0.4146,0.6595
08/17/03,1,0.9163,0.5852,0.4118,0.6581
08/16/03,1,0.9163,0.5852,0.4118,0.6581
08/15/03,1,0.9163,0.5852,0.4118,0.6581
08/14/03,1,0.9066,0.5821,0.4081,0.656
08/13/03,1,0.907,0.5808,0.4084,0.655
08/12/03,1,0.9105,0.5816,0.4109,0.6579
08/11/03,1,0.9133,0.5809,0.4098,0.6562
08/10/03,1,0.9096,0.5752,0.4046,0.6515
08/09/03,1,0.9096,0.5752,0.4046,0.6515
08/08/03,1,0.9096,0.5752,0.4046,0.6515
08/07/03,1,0.9083,0.5705,0.403,0.6477
08/06/03,1,0.9072,0.5691,0.4012,0.6483
08/05/03,1,0.9077,0.5688,0.4007,0.6447
08/04/03,1,0.9106,0.5756,0.4038,0.6508
08/03/03,1,0.9102,0.5794,0.4034,0.6472
08/02/03,1,0.9102,0.5794,0.4034,0.6472
08/01/03,1,0.9102,0.5794,0.4034,0.6472
07/31/03,1,0.909,0.5729,0.4021,0.6484
07/30/03,1,0.9165,0.5756,0.4055,0.6573
07/29/03,1,0.9198,0.5794,0.4092,0.6641
07/28/03,1,0.918,0.5773,0.408,0.6633
07/27/03,1,0.9241,0.5778,0.4108,0.6631
07/26/03,1,0.9241,0.5778,0.4108,0.6631
07/25/03,1,0.9241,0.5778,0.4108,0.6631
07/24/03,1,0.9265,0.5786,0.4118,0.6635
07/23/03,1,0.9267,0.5747,0.4086,0.6552
07/22/03,1,0.9182,0.5756,0.4077,0.6529
07/21/03,1,0.9121,0.5742,0.407,0.6479
07/20/03,1,0.9105,0.5779,0.4071,0.6476
07/19/03,1,0.9105,0.5779,0.4071,0.6476
07/18/03,1,0.9105,0.5779,0.4071,0.6476
07/17/03,1,0.9117,0.583,0.4111,0.6548
07/16/03,1,0.9088,0.5847,0.4101,0.6513
07/15/03,1,0.9076,0.5824,0.4096,0.6592
07/14/03,1,0.9101,0.5842,0.4061,0.6601
07/13/03,1,0.9058,0.5816,0.4024,0.6581
07/12/03,1,0.9058,0.5816,0.4024,0.6581
07/11/03,1,0.9058,0.5816,0.4024,0.6581
07/10/03,1,0.9059,0.5761,0.4022,0.6535
07/09/03,1,0.9008,0.5816,0.4047,0.6604
07/08/03,1,0.9067,0.59,0.4075,0.6682
07/07/03,1,0.9179,0.5997,0.4129,0.6813
07/06/03,1,0.9097,0.593,0.4073,0.68
07/05/03,1,0.9097,0.593,0.4073,0.68
07/04/03,1,0.9097,0.593,0.4073,0.68
07/03/03,1,0.9129,0.593,0.4089,0.6794
07/02/03,1,0.9162,0.5875,0.4076,0.6777
07/01/03,1,0.9098,0.5854,0.4075,0.6758
06/30/03,1,0.9059,0.5842,0.405,0.6676
06/29/03,1,0.8999,0.5825,0.402,0.6649
06/28/03,1,0.8999,0.5825,0.402,0.6649
06/27/03,1,0.8999,0.5825,0.402,0.6649
06/26/03,1,0.901,0.5823,0.4,0.6657
06/25/03,1,0.9049,0.579,0.4004,0.6688
06/24/03,1,0.9019,0.5753,0.3993,0.6654
06/23/03,1,0.9071,0.5758,0.4,0.6644
06/22/03,1,0.9016,0.5757,0.401,0.671
06/21/03,1,0.9016,0.5757,0.401,0.671
06/20/03,1,0.9016,0.5757,0.401,0.671
06/19/03,1,0.9046,0.5739,0.3997,0.6689
06/18/03,1,0.9008,0.5728,0.3989,0.6701
06/17/03,1,0.8995,0.5669,0.398,0.6688
06/16/03,1,0.8926,0.564,0.3974,0.6686
