Date,USD,AUD,CAD,EUR,GBP
11/28/03,1,1.3826,1.2966,0.8338,0.5812
11/27/03,1,1.3844,1.3079,0.8402,0.5837
11/26/03,1,1.3884,1.3074,0.8455,0.5891
11/25/03,1,1.3944,1.3157,0.8499,0.59
11/24/03,1,1.3865,1.3077,0.8458,0.5887
11/23/03,1,1.3825,1.3067,0.8404,0.5869
11/22/03,1,1.3825,1.3067,0.8404,0.5869
11/21/03,1,1.3825,1.3067,0.8404,0.5869
11/20/03,1,1.3824,1.303,0.8397,0.5873
11/19/03,1,1.384,1.3016,0.8396,0.5895
11/18/03,1,1.3934,1.3096,0.849,0.5918
11/17/03,1,1.3953,1.3034,0.8473,0.5917
11/16/03,1,1.3901,1.2998,0.85,0.5924
11/15/03,1,1.3901,1.2998,0.85,0.5924
11/14/03,1,1.3901,1.2998,0.85,0.5924
11/13/03,1,1.3908,1.3009,0.8562,0.594
11/12/03,1,1.3974,1.3069,0.8621,0.5974
11/11/03,1,1.4013,1.3137,0.8698,0.5998
11/10/03,1,1.4002,1.3158,0.8709,0.5979
11/09/03,1,1.4134,1.3308,0.8754,0.6015
11/08/03,1,1.4134,1.3308,0.8754,0.6015
11/07/03,1,1.4134,1.3308,0.8754,0.6015
11/06/03,1,1.408,1.3321,0.8734,0.5966
11/05/03,1,1.4095,1.3317,0.8716,0.5961
11/04/03,1,1.4274,1.3367,0.872,0.5964
11/03/03,1,1.4135,1.3281,0.8629,0.5899
11/02/03,1,1.4166,1.317,0.8604,0.5905
11/01/03,1,1.4166,1.317,0.8604,0.5905
10/31/03,1,1.4166,1.317,0.8604,0.5905
10/30/03,1,1.4101,1.3068,0.8521,0.5864
10/29/03,1,1.4171,1.3103,0.8559,0.587
10/28/03,1,1.4223,1.3155,0.8567,0.5915
10/27/03,1,1.421,1.3084,0.8512,0.5903
10/26/03,1,1.4286,1.308,0.8488,0.5898
10/25/03,1,1.4286,1.308,0.8488,0.5898
10/24/03,1,1.4286,1.308,0.8488,0.5898
10/23/03,1,1.4309,1.3066,0.8485,0.591
10/22/03,1,1.4238,1.3159,0.8551,0.5943
10/21/03,1,1.444,1.3228,0.8604,0.5986
10/20/03,1,1.4451,1.3187,0.8599,0.5967
10/19/03,1,1.452,1.3202,0.8636,0.599
10/18/03,1,1.452,1.3202,0.8636,0.599
10/17/03,1,1.452,1.3202,0.8636,0.599
10/16/03,1,1.4535,1.3241,0.861,0.5981
10/15/03,1,1.4514,1.328,0.857,0.5991
10/14/03,1,1.4609,1.3301,0.8595,0.6034
10/13/03,1,1.45,1.3226,0.8556,0.6026
10/12/03,1,1.4469,1.3298,0.8483,0.601
10/11/03,1,1.4469,1.3298,0.8483,0.601
10/10/03,1,1.4469,1.3298,0.8483,0.601
10/09/03,1,1.4455,1.3326,0.8483,0.6012
10/08/03,1,1.4462,1.3305,0.8488,0.6012
10/07/03,1,1.4506,1.3361,0.8498,0.5987
10/06/03,1,1.4693,1.3463,0.8636,0.6004
10/05/03,1,1.4617,1.3403,0.8557,0.5992
10/04/03,1,1.4617,1.3403,0.8557,0.5992
10/03/03,1,1.4617,1.3403,0.8557,0.5992
10/02/03,1,1.4652,1.3508,0.8553,0.6
10/01/03,1,1.4681,1.3479,0.8568,0.6038
09/30/03,1,1.4676,1.3489,0.8582,0.5996
09/29/03,1,1.4915,1.3616,0.8762,0.6073
09/28/03,1,1.4815,1.3543,0.8705,0.6021
09/27/03,1,1.4815,1.3543,0.8705,0.6021
09/26/03,1,1.4815,1.3543,0.8705,0.6021
09/25/03,1,1.4663,1.35,0.8701,0.6033
09/24/03,1,1.4774,1.3562,0.8721,0.6044
09/23/03,1,1.4768,1.3516,0.8723,0.605
09/22/03,1,1.4732,1.3416,0.872,0.6076
09/21/03,1,1.4937,1.3562,0.884,0.6145
09/20/03,1,1.4937,1.3562,0.884,0.6145
09/19/03,1,1.4937,1.3562,0.884,0.6145
09/18/03,1,1.4978,1.3654,0.8857,0.6191
09/17/03,1,1.5068,1.368,0.8919,0.6245
09/16/03,1,1.5075,1.3673,0.8901,0.6273
09/15/03,1,1.5073,1.3681,0.8864,0.6239
09/14/03,1,1.5158,1.3719,0.8951,0.6275
09/13/03,1,1.5158,1.3719,0.8951,0.6275
09/12/03,1,1.5158,1.3719,0.8951,0.6275
09/11/03,1,1.5178,1.368,0.8915,0.6273
09/10/03,1,1.5201,1.3677,0.8951,0.6293
09/09/03,1,1.5301,1.3698,0.8981,0.6309
09/08/03,1,1.5472,1.3725,0.9033,0.6309
09/07/03,1,1.5557,1.3734,0.9155,0.6334
09/06/03,1,1.5557,1.3734,0.9155,0.6334
09/05/03,1,1.5557,1.3734,0.9155,0.6334
09/04/03,1,1.5662,1.3833,0.9244,0.6366
09/03/03,1,1.5708,1.3958,0.9274,0.6399
09/02/03,1,1.5596,1.3893,0.9217,0.6379
09/01/03,1,1.5487,1.3788,0.912,0.6367
08/31/03,1,1.5569,1.3968,0.9152,0.6338
08/30/03,1,1.5569,1.3968,0.9152,0.6338
08/29/03,1,1.5569,1.3968,0.9152,0.6338
08/28/03,1,1.5646,1.4061,0.9235,0.6376
08/27/03,1,1.5622,1.3999,0.9168,0.6366
08/26/03,1,1.5541,1.4019,0.9246,0.6396
08/25/03,1,1.5359,1.4026,0.9184,0.6346
08/24/03,1,1.5383,1.4113,0.9179,0.6351
08/23/03,1,1.5383,1.4113,0.9179,0.6351
08/22/03,1,1.5383,1.4113,0.9179,0.6351
08/21/03,1,1.5184,1.4058,0.9083,0.6308
08/20/03,1,1.5223,1.3962,0.9002,0.6278
08/19/03,1,1.5296,1.3987,0.9038,0.6318
08/18/03,1,1.5164,1.3893,0.8938,0.6286
08/17/03,1,1.5194,1.3923,0.8891,0.6257
08/16/03,1,1.5194,1.3923,0.8891,0.6257
08/15/03,1,1.5194,1.3923,0.8891,0.6257
08/14/03,1,1.5244,1.382,0.8873,0.6222
08/13/03,1,1.5267,1.3847,0.8868,0.6236
08/12/03,1,1.5201,1.384,0.884,0.6246
08/11/03,1,1.524,1.3919,0.8853,0.6246
08/10/03,1,1.5349,1.3962,0.8829,0.621
08/09/03,1,1.5349,1.3962,0.8829,0.621
08/08/03,1,1.5349,1.3962,0.8829,0.621
08/07/03,1,1.5438,1.4023,0.8808,0.6222
08/06/03,1,1.5425,1.3994,0.8778,0.6189
08/05/03,1,1.5512,1.4081,0.8824,0.6216
08/04/03,1,1.5366,1.3991,0.8844,0.6204
08/03/03,1,1.5452,1.4065,0.8953,0.6233
08/02/03,1,1.5452,1.4065,0.8953,0.6233
08/01/03,1,1.5452,1.4065,0.8953,0.6233
07/31/03,1,1.5422,1.4019,0.8835,0.6202
07/30/03,1,1.5213,1.3942,0.8757,0.6168
07/29/03,1,1.5058,1.3851,0.8724,0.6161
07/28/03,1,1.5077,1.384,0.8704,0.6152
07/27/03,1,1.5081,1.3936,0.8713,0.6195
07/26/03,1,1.5081,1.3936,0.8713,0.6195
07/25/03,1,1.5081,1.3936,0.8713,0.6195
07/24/03,1,1.5071,1.3963,0.8721,0.6206
07/23/03,1,1.5262,1.4143,0.8771,0.6236
07/22/03,1,1.5315,1.4062,0.8816,0.6244
07/21/03,1,1.5434,1.4078,0.8862,0.6282
07/20/03,1,1.5442,1.406,0.8925,0.6287
07/19/03,1,1.5442,1.406,0.8925,0.6287
07/18/03,1,1.5442,1.406,0.8925,0.6287
07/17/03,1,1.5272,1.3923,0.8904,0.6278
07/16/03,1,1.5355,1.3954,0.8978,0.6296
07/15/03,1,1.5169,1.3768,0.8835,0.6213
07/14/03,1,1.5148,1.3786,0.885,0.6151
07/13/03,1,1.5196,1.3765,0.8838,0.6114
07/12/03,1,1.5196,1.3765,0.8838,0.6114
07/11/03,1,1.5196,1.3765,0.8838,0.6114
07/10/03,1,1.5303,1.3864,0.8817,0.6155
07/09/03,1,1.5141,1.364,0.8807,0.6128
07/08/03,1,1.4966,1.3569,0.8829,0.6098
07/07/03,1,1.4679,1.3474,0.8803,0.6061
07/06/03,1,1.4707,1.338,0.8721,0.5989
07/05/03,1,1.4707,1.338,0.8721,0.5989
07/04/03,1,1.4707,1.338,0.8721,0.5989
07/03/03,1,1.4719,1.3436,0.8728,0.6019
07/02/03,1,1.4755,1.3519,0.8669,0.6014
07/01/03,1,1.4798,1.3464,0.8663,0.603
06/30/03,1,1.4979,1.357,0.8751,0.6066
06/29/03,1,1.5041,1.3535,0.8762,0.6047
06/28/03,1,1.5041,1.3535,0.8762,0.6047
06/27/03,1,1.5041,1.3535,0.8762,0.6047
06/26/03,1,1.5023,1.3536,0.8747,0.6009
06/25/03,1,1.4952,1.353,0.8657,0.5986
06/24/03,1,1.5029,1.3555,0.8647,0.6001
06/23/03,1,1.5052,1.3654,0.8666,0.602
06/22/03,1,1.4903,1.3437,0.858,0.5977
06/21/03,1,1.4903,1.3437,0.858,0.5977
06/20/03,1,1.4903,1.3437,0.858,0.5977
06/19/03,1,1.4951,1.3524,0.858,0.5976
06/18/03,1,1.4923,1.3443,0.8548,0.5954
06/17/03,1,1.4953,1.3451,0.8477,0.5951
06/16/03,1,1.4957,1.335,0.8436,0.5944
06/15/03,1,1.5046,1.3468,0.851,0.6002
06/14/03,1,1.5046,1.3468,0.851,0.6002
06/13/03,1,1.5046,1.3468,0.851,0.6002
06/12/03,1,1.5081,1.3536,0.8522,0.5984
06/11/03,1,1.5134,1.3566,0.8512,0.5998
06/10/03,1,1.5188,1.3591,0.8548,0.6039
06/09/03,1,1.5159,1.3657,0.8528,0.604
06/08/03,1,1.5087,1.3527,0.8465,0.6004
06/07/03,1,1.5087,1.3527,0.8465,0.6004
06/06/03,1,1.5087,1.3527,0.8465,0.6004
06/05/03,1,1.5013,1.353,0.8493,0.6048
06/04/03,1,1.5039,1.3566,0.8554,0.6135
06/03/03,1,1.5189,1.3677,0.853,0.6119
06/02/03,1,1.5341,1.3758,0.8568,0.6147
06/01/03,1,1.5341,1.3715,0.8459,0.6087
05/31/03,1,1.5341,1.3715,0.8459,0.6087
05/30/03,1,1.5341,1.3715,0.8459,0.6087
05/29/03,1,1.5529,1.386,0.8506,0.6089
05/28/03,1,1.5342,1.3838,0.8519,0.612
05/27/03,1,1.5159,1.3752,0.8403,0.6079
05/26/03,1,1.5198,1.3781,0.8465,0.6103
05/25/03,1,1.5148,1.3802,0.8482,0.6108
05/24/03,1,1.5148,1.3802,0.8482,0.6108
05/23/03,1,1.5148,1.3802,0.8482,0.6108
05/22/03,1,1.5183,1.3568,0.8532,0.6112
05/21/03,1,1.5207,1.3502,0.8555,0.6088
05/20/03,1,1.5249,1.3549,0.8588,0.6123
05/19/03,1,1.5283,1.3599,0.8582,0.6121
05/18/03,1,1.5433,1.3722,0.8702,0.6148
05/17/03,1,1.5433,1.3722,0.8702,0.6148
05/16/03,1,1.5433,1.3722,0.8702,0.6148
05/15/03,1,1.5497,1.3754,0.8728,0.6172
05/14/03,1,1.5488,1.3894,0.8696,0.619
05/13/03,1,1.5471,1.3904,0.8682,0.6221
05/12/03,1,1.5407,1.3889,0.8623,0.6206
05/11/03,1,1.5529,1.3997,0.8721,0.6241
05/10/03,1,1.5529,1.3997,0.8721,0.6241
05/09/03,1,1.5529,1.3997,0.8721,0.6241
05/08/03,1,1.56,1.3978,0.8745,0.6226
05/07/03,1,1.5582,1.3905,0.8751,0.6232
05/06/03,1,1.5692,1.4066,0.8815,0.6209
05/05/03,1,1.5819,1.4197,0.8914,0.6236
05/04/03,1,1.5839,1.4169,0.8898,0.6227
05/03/03,1,1.5839,1.4169,0.8898,0.6227
05/02/03,1,1.5839,1.4169,0.8898,0.6227
05/01/03,1,1.6011,1.4408,0.8984,0.6262
04/30/03,1,1.6011,1.4408,0.8984,0.6262
04/29/03,1,1.6179,1.4537,0.9127,0.629
04/28/03,1,1.6108,1.4468,0.907,0.6271
04/27/03,1,1.624,1.4572,0.9113,0.6301
04/26/03,1,1.624,1.4572,0.9113,0.6301
04/25/03,1,1.624,1.4572,0.9113,0.6301
04/24/03,1,1.6187,1.4637,0.9084,0.6282
04/23/03,1,1.6124,1.4478,0.9137,0.6337
04/22/03,1,1.6096,1.4496,0.9115,0.6345
04/21/03,1,1.629,1.4543,0.9158,0.6334
04/20/03,1,1.629,1.4543,0.9158,0.6334
04/19/03,1,1.629,1.4543,0.9158,0.6334
04/18/03,1,1.629,1.4543,0.9158,0.6334
04/17/03,1,1.629,1.4543,0.9158,0.6334
04/16/03,1,1.6357,1.4471,0.9228,0.6346
04/15/03,1,1.6535,1.4555,0.9273,0.6358
04/14/03,1,1.6602,1.4582,0.9314,0.6358
04/13/03,1,1.6549,1.455,0.9315,0.6374
04/12/03,1,1.6549,1.455,0.9315,0.6374
04/11/03,1,1.6549,1.455,0.9315,0.6374
04/10/03,1,1.6508,1.4635,0.9255,0.6386
04/09/03,1,1.6577,1.4683,0.9309,0.6425
04/08/03,1,1.6668,1.4784,0.9381,0.6447
04/07/03,1,1.6832,1.4891,0.945,0.6452
04/06/03,1,1.6644,1.4761,0.9328,0.6384
04/05/03,1,1.6644,1.4761,0.9328,0.6384
04/04/03,1,1.6644,1.4761,0.9328,0.6384
04/03/03,1,1.6759,1.4738,0.9344,0.6403
04/02/03,1,1.6642,1.4791,0.9234,0.635
04/01/03,1,1.6571,1.4686,0.9182,0.6343
03/31/03,1,1.6591,1.472,0.9179,0.633
03/30/03,1,1.6638,1.4665,0.932,0.6398
03/29/03,1,1.6638,1.4665,0.932,0.6398
03/28/03,1,1.6638,1.4665,0.932,0.6398
03/27/03,1,1.6648,1.4652,0.9326,0.6352
03/26/03,1,1.6715,1.4689,0.9375,0.6355
03/25/03,1,1.6751,1.475,0.9354,0.6346
03/24/03,1,1.6859,1.4866,0.9404,0.636
03/23/03,1,1.6866,1.4807,0.9459,0.6391
03/22/03,1,1.6866,1.4807,0.9459,0.6391
03/21/03,1,1.6866,1.4807,0.9459,0.6391
03/20/03,1,1.6881,1.4819,0.9441,0.6392
03/19/03,1,1.69,1.483,0.9461,0.6421
03/18/03,1,1.6978,1.4838,0.9446,0.6399
03/17/03,1,1.6675,1.47,0.9258,0.6321
03/16/03,1,1.6775,1.4881,0.9281,0.629
03/15/03,1,1.6775,1.4881,0.9281,0.629
03/14/03,1,1.6775,1.4881,0.9281,0.629
03/13/03,1,1.6887,1.4835,0.9205,0.6233
03/12/03,1,1.6727,1.4726,0.9068,0.6198
03/11/03,1,1.6375,1.4629,0.9025,0.6235
03/10/03,1,1.6254,1.4636,0.9056,0.6253
03/09/03,1,1.6213,1.4648,0.9059,0.6221
03/08/03,1,1.6213,1.4648,0.9059,0.6221
03/07/03,1,1.6213,1.4648,0.9059,0.6221
03/06/03,1,1.6273,1.472,0.9122,0.6231
03/05/03,1,1.6212,1.4734,0.9119,0.627
03/04/03,1,1.6309,1.4845,0.9158,0.6318
03/03/03,1,1.6345,1.4841,0.9259,0.6345
03/02/03,1,1.6524,1.4921,0.9275,0.6346
03/01/03,1,1.6524,1.4921,0.9275,0.6346
02/28/03,1,1.6524,1.4921,0.9275,0.6346
02/27/03,1,1.645,1.4896,0.924,0.6322
02/26/03,1,1.6514,1.4955,0.93,0.6344
02/25/03,1,1.6511,1.4905,0.9282,0.6349
02/24/03,1,1.6612,1.4974,0.9327,0.6343
02/23/03,1,1.6683,1.5054,0.9227,0.6265
02/22/03,1,1.6683,1.5054,0.9227,0.6265
02/21/03,1,1.6683,1.5054,0.9227,0.6265
02/20/03,1,1.6779,1.5063,0.9291,0.6266
02/19/03,1,1.687,1.5143,0.9331,0.6277
02/18/03,1,1.6931,1.5237,0.9334,0.6266
02/17/03,1,1.6963,1.5225,0.9332,0.6256
02/16/03,1,1.685,1.5189,0.9265,0.6186
02/15/03,1,1.685,1.5189,0.9265,0.6186
02/14/03,1,1.685,1.5189,0.9265,0.6186
02/13/03,1,1.6933,1.5255,0.9295,0.6176
02/12/03,1,1.6895,1.5286,0.9319,0.6186
02/11/03,1,1.6981,1.5287,0.9341,0.617
02/10/03,1,1.6867,1.5228,0.9252,0.612
02/09/03,1,1.6944,1.5232,0.9269,0.6143
02/08/03,1,1.6944,1.5232,0.9269,0.6143
02/07/03,1,1.6944,1.5232,0.9269,0.6143
02/06/03,1,1.6935,1.5241,0.9248,0.6096
02/05/03,1,1.6888,1.5145,0.9166,0.6056
02/04/03,1,1.6966,1.5168,0.924,0.6072
02/03/03,1,1.7154,1.5195,0.9321,0.6108
02/02/03,1,1.7009,1.5313,0.9246,0.6062
02/01/03,1,1.7009,1.5313,0.9246,0.6062
01/31/03,1,1.7009,1.5313,0.9246,0.6062
01/30/03,1,1.7012,1.5268,0.9304,0.6079
01/29/03,1,1.6926,1.5222,0.9201,0.6072
01/28/03,1,1.6994,1.5267,0.9252,0.6104
01/27/03,1,1.687,1.5183,0.92,0.6115
01/26/03,1,1.6909,1.5252,0.9273,0.6126
01/25/03,1,1.6909,1.5252,0.9273,0.6126
01/24/03,1,1.6909,1.5252,0.9273,0.6126
01/23/03,1,1.691,1.5254,0.9296,0.6171
01/22/03,1,1.7049,1.5309,0.933,0.62
01/21/03,1,1.7022,1.5359,0.9387,0.622
01/20/03,1,1.6949,1.5364,0.9387,0.6228
01/19/03,1,1.691,1.5306,0.9388,0.6179
01/18/03,1,1.691,1.5306,0.9388,0.6179
01/17/03,1,1.691,1.5306,0.9388,0.6179
01/16/03,1,1.7066,1.5335,0.9466,0.6233
01/15/03,1,1.7123,1.5423,0.95,0.6263
01/14/03,1,1.7127,1.5412,0.9454,0.6224
01/13/03,1,1.7167,1.5402,0.948,0.6226
01/12/03,1,1.724,1.5505,0.9521,0.6221
01/11/03,1,1.724,1.5505,0.9521,0.6221
01/10/03,1,1.724,1.5505,0.9521,0.6221
01/09/03,1,1.7295,1.5581,0.9517,0.6215
01/08/03,1,1.7473,1.5641,0.9637,0.6259
01/07/03,1,1.742,1.5594,0.9592,0.6231
01/06/03,1,1.743,1.5621,0.9535,0.6193
01/05/03,1,1.7744,1.5651,0.9623,0.6255
01/04/03,1,1.7744,1.5651,0.9623,0.6255
01/03/03,1,1.7744,1.5651,0.9623,0.6255
01/02/03,1,1.7762,1.5721,0.9573,0.6242
01/01/03,1,1.7694,1.5781,0.9536,0.6203
12/31/02,1,1.7694,1.5781,0.9536,0.6203
12/30/02,1,1.7765,1.5718,0.9595,0.6237
12/29/02,1,1.7778,1.5684,0.9638,0.6245
12/28/02,1,1.7778,1.5684,0.9638,0.6245
12/27/02,1,1.7778,1.5684,0.9638,0.6245
12/26/02,1,1.7737,1.5517,0.9713,0.6281
12/25/02,1,1.7737,1.5517,0.9713,0.6281
12/24/02,1,1.7737,1.5517,0.9713,0.6281
12/23/02,1,1.7788,1.5524,0.9726,0.6269
12/22/02,1,1.7694,1.5504,0.9751,0.624
12/21/02,1,1.7694,1.5504,0.9751,0.624
12/20/02,1,1.7694,1.5504,0.9751,0.624
12/19/02,1,1.7682,1.5541,0.9734,0.6233
12/18/02,1,1.7695,1.551,0.9766,0.6253
12/17/02,1,1.76,1.5569,0.9702,0.6253
12/16/02,1,1.7695,1.5628,0.9792,0.6293
12/15/02,1,1.766,1.5548,0.9784,0.6306
12/14/02,1,1.766,1.5548,0.9784,0.6306
12/13/02,1,1.766,1.5548,0.9784,0.6306
12/12/02,1,1.7666,1.5533,0.9846,0.6338
12/11/02,1,1.7836,1.5589,0.9933,0.6363
12/10/02,1,1.7749,1.5595,0.989,0.6346
12/09/02,1,1.7762,1.5607,0.9908,0.6334
12/08/02,1,1.7836,1.5582,0.9994,0.6373
12/07/02,1,1.7836,1.5582,0.9994,0.6373
12/06/02,1,1.7836,1.5582,0.9994,0.6373
12/05/02,1,1.7829,1.5592,1.0009,0.637
12/04/02,1,1.7822,1.5579,0.9982,0.6356
12/03/02,1,1.7886,1.5567,1.0033,0.6395
12/02/02,1,1.788,1.5565,1.0131,0.6465
12/01/02,1,1.7886,1.5701,1.0074,0.6442
11/30/02,1,1.7886,1.5701,1.0074,0.6442
11/29/02,1,1.7886,1.5701,1.0074,0.6442
11/28/02,1,1.7924,1.5738,1.0066,0.6437
11/27/02,1,1.796,1.5743,1.0074,0.646
11/26/02,1,1.7859,1.5714,1.0091,0.6403
11/25/02,1,1.7862,1.5747,1.0096,0.6387
11/24/02,1,1.7745,1.5799,0.9976,0.632
11/23/02,1,1.7745,1.5799,0.9976,0.632
11/22/02,1,1.7745,1.5799,0.9976,0.632
11/21/02,1,1.7785,1.5797,0.9966,0.6334
11/20/02,1,1.7881,1.5836,0.9981,0.6352
11/19/02,1,1.7766,1.5902,0.9877,0.6294
11/18/02,1,1.778,1.5831,0.9935,0.6333
11/17/02,1,1.7754,1.5823,0.9971,0.6344
11/16/02,1,1.7754,1.5823,0.9971,0.6344
11/15/02,1,1.7754,1.5823,0.9971,0.6344
11/14/02,1,1.7766,1.5761,0.9906,0.6295
11/13/02,1,1.7862,1.5792,0.9932,0.63
11/12/02,1,1.7808,1.5717,0.992,0.6307
11/11/02,1,1.785,1.5707,0.9876,0.6291
11/10/02,1,1.7672,1.5585,0.9894,0.6308
11/09/02,1,1.7672,1.5585,0.9894,0.6308
11/08/02,1,1.7672,1.5585,0.9894,0.6308
11/07/02,1,1.7735,1.5516,0.9987,0.6376
11/06/02,1,1.7836,1.5577,1.0045,0.6423
11/05/02,1,1.7772,1.5564,0.9976,0.6398
11/04/02,1,1.7826,1.557,1.0056,0.6426
11/03/02,1,1.7962,1.5571,1.0026,0.6385
11/02/02,1,1.7962,1.5571,1.0026,0.6385
11/01/02,1,1.7962,1.5571,1.0026,0.6385
10/31/02,1,1.8059,1.5662,1.0138,0.6413
10/30/02,1,1.8057,1.5639,1.0178,0.643
10/29/02,1,1.7901,1.561,1.0183,0.6423
10/28/02,1,1.7959,1.5636,1.0262,0.6464
10/27/02,1,1.7999,1.5648,1.0243,0.6439
10/26/02,1,1.7999,1.5648,1.0243,0.6439
10/25/02,1,1.7999,1.5648,1.0243,0.6439
10/24/02,1,1.8015,1.5631,1.0269,0.6464
10/23/02,1,1.8075,1.5684,1.023,0.6458
10/22/02,1,1.8062,1.5633,1.0238,0.6465
10/21/02,1,1.8071,1.5696,1.0259,0.6463
10/20/02,1,1.8146,1.5721,1.0272,0.6454
10/19/02,1,1.8146,1.5721,1.0272,0.6454
10/18/02,1,1.8146,1.5721,1.0272,0.6454
10/17/02,1,1.8171,1.5764,1.0243,0.6419
10/16/02,1,1.827,1.5871,1.018,0.6432
10/15/02,1,1.8296,1.5832,1.0194,0.6432
10/14/02,1,1.8295,1.5849,1.0129,0.6403
10/13/02,1,1.8242,1.5875,1.0145,0.6413
10/12/02,1,1.8242,1.5875,1.0145,0.6413
10/11/02,1,1.8242,1.5875,1.0145,0.6413
10/10/02,1,1.8226,1.5918,1.0127,0.6397
10/09/02,1,1.8265,1.5965,1.019,0.6438
10/08/02,1,1.8243,1.5908,1.0204,0.6394
10/07/02,1,1.8181,1.5914,1.0196,0.6388
10/06/02,1,1.8271,1.5879,1.0137,0.6376
10/05/02,1,1.8271,1.5879,1.0137,0.6376
10/04/02,1,1.8271,1.5879,1.0137,0.6376
10/03/02,1,1.8381,1.5908,1.0111,0.6366
10/02/02,1,1.837,1.5817,1.0168,0.6384
10/01/02,1,1.8441,1.5859,1.0141,0.6365
09/30/02,1,1.8358,1.5787,1.0142,0.6384
09/29/02,1,1.8354,1.5757,1.0226,0.6424
09/28/02,1,1.8354,1.5757,1.0226,0.6424
09/27/02,1,1.8354,1.5757,1.0226,0.6424
09/26/02,1,1.8396,1.5783,1.0208,0.6405
09/25/02,1,1.8333,1.5858,1.0234,0.6418
09/24/02,1,1.8404,1.589,1.0175,0.6421
09/23/02,1,1.8291,1.5736,1.0172,0.6428
09/22/02,1,1.8303,1.5733,1.0215,0.6469
09/21/02,1,1.8303,1.5733,1.0215,0.6469
09/20/02,1,1.8303,1.5733,1.0215,0.6469
09/19/02,1,1.8115,1.5708,1.019,0.6434
09/18/02,1,1.8266,1.5866,1.0283,0.6495
09/17/02,1,1.8326,1.5771,1.0364,0.6526
09/16/02,1,1.8271,1.5819,1.0327,0.6486
09/15/02,1,1.8138,1.5822,1.0194,0.6408
09/14/02,1,1.8138,1.5822,1.0194,0.6408
09/13/02,1,1.8138,1.5822,1.0194,0.6408
09/12/02,1,1.8085,1.5809,1.0249,0.643
09/11/02,1,1.8285,1.5782,1.0257,0.6425
09/10/02,1,1.8186,1.5692,1.0246,0.6435
09/09/02,1,1.8312,1.5612,1.021,0.6419
09/08/02,1,1.8373,1.5687,1.0083,0.6378
09/07/02,1,1.8373,1.5687,1.0083,0.6378
09/06/02,1,1.8373,1.5687,1.0083,0.6378
09/05/02,1,1.8366,1.573,1.0025,0.637
09/04/02,1,1.8359,1.5526,1.0053,0.6388
09/03/02,1,1.818,1.553,1.0091,0.6421
09/02/02,1,1.8127,1.558,1.0182,0.6459
09/01/02,1,1.8102,1.5575,1.017,0.646
08/31/02,1,1.8102,1.5575,1.017,0.646
08/30/02,1,1.8102,1.5575,1.017,0.646
08/29/02,1,1.8114,1.5585,1.016,0.6485
08/28/02,1,1.8097,1.5554,1.0177,0.6507
08/27/02,1,1.8074,1.5504,1.0231,0.6548
08/26/02,1,1.8395,1.5562,1.0308,0.6579
08/25/02,1,1.8397,1.5577,1.0312,0.6583
08/24/02,1,1.8397,1.5577,1.0312,0.6583
08/23/02,1,1.8397,1.5577,1.0312,0.6583
08/22/02,1,1.8513,1.5582,1.0235,0.6546
08/21/02,1,1.8336,1.5681,1.0244,0.6562
08/20/02,1,1.8321,1.5714,1.0212,0.6552
08/19/02,1,1.8388,1.5562,1.0205,0.6511
08/18/02,1,1.8341,1.5588,1.0178,0.6517
08/17/02,1,1.8341,1.5588,1.0178,0.6517
08/16/02,1,1.8341,1.5588,1.0178,0.6517
08/15/02,1,1.8481,1.56,1.0228,0.6527
08/14/02,1,1.8578,1.565,1.0145,0.6487
08/13/02,1,1.8591,1.5752,1.0205,0.6522
08/12/02,1,1.849,1.5714,1.0225,0.653
08/11/02,1,1.8659,1.5716,1.0279,0.6532
08/10/02,1,1.8659,1.5716,1.0279,0.6532
08/09/02,1,1.8659,1.5716,1.0279,0.6532
08/08/02,1,1.8698,1.572,1.0323,0.654
08/07/02,1,1.8773,1.579,1.0311,0.6508
08/06/02,1,1.8981,1.5983,1.0321,0.6481
08/05/02,1,1.8633,1.5866,1.0167,0.6402
08/04/02,1,1.8512,1.589,1.0129,0.6376
08/03/02,1,1.8512,1.589,1.0129,0.6376
08/02/02,1,1.8512,1.589,1.0129,0.6376
08/01/02,1,1.8567,1.5841,1.0246,0.6428
07/31/02,1,1.8282,1.5767,1.0222,0.64
07/30/02,1,1.8358,1.5715,1.0168,0.64
07/29/02,1,1.8545,1.581,1.0182,0.64
07/28/02,1,1.8533,1.5709,0.9992,0.6332
07/27/02,1,1.8533,1.5709,0.9992,0.6332
07/26/02,1,1.8533,1.5709,0.9992,0.6332
07/25/02,1,1.8469,1.5691,0.9986,0.6351
07/24/02,1,1.8653,1.5877,1.0086,0.6385
07/23/02,1,1.8396,1.5767,1.0091,0.6386
07/22/02,1,1.8087,1.5463,0.9915,0.6356
07/21/02,1,1.8008,1.5339,0.9856,0.6337
07/20/02,1,1.8008,1.5339,0.9856,0.6337
07/19/02,1,1.8008,1.5339,0.9856,0.6337
07/18/02,1,1.812,1.5413,0.9942,0.6391
07/17/02,1,1.8028,1.5413,0.9936,0.6391
07/16/02,1,1.7828,1.5379,0.9875,0.6357
07/15/02,1,1.7796,1.5334,0.9976,0.6398
07/14/02,1,1.7874,1.5257,1.0129,0.6464
07/13/02,1,1.7874,1.5257,1.0129,0.6464
07/12/02,1,1.7874,1.5257,1.0129,0.6464
07/11/02,1,1.7954,1.5251,1.0167,0.6485
