Date,EUR,AUD,CAD,GBP,USD
12/25/03,1,1.6727,1.6349,0.7018,1.2407
12/24/03,1,1.6727,1.6349,0.7018,1.2407
12/23/03,1,1.6878,1.6445,0.7025,1.2392
12/22/03,1,1.692,1.6584,0.7054,1.2434
12/21/03,1,1.6835,1.6585,0.7029,1.2418
12/20/03,1,1.6835,1.6585,0.7029,1.2418
12/19/03,1,1.6835,1.6585,0.7029,1.2418
12/18/03,1,1.684,1.6496,0.7016,1.2403
12/17/03,1,1.6655,1.6418,0.703,1.2337
12/16/03,1,1.657,1.6278,0.7062,1.2339
12/15/03,1,1.6525,1.6138,0.7013,1.223
12/14/03,1,1.6493,1.6059,0.7013,1.2254
12/13/03,1,1.6493,1.6059,0.7013,1.2254
12/12/03,1,1.6493,1.6059,0.7013,1.2254
12/11/03,1,1.6508,1.6094,0.698,1.2187
12/10/03,1,1.6528,1.6043,0.7024,1.2239
12/09/03,1,1.6524,1.5918,0.7034,1.2258
12/08/03,1,1.6495,1.59,0.7043,1.2218
12/07/03,1,1.6455,1.5772,0.7021,1.2087
12/06/03,1,1.6455,1.5772,0.7021,1.2087
12/05/03,1,1.6455,1.5772,0.7021,1.2087
12/04/03,1,1.6421,1.5785,0.7005,1.2074
12/03/03,1,1.6458,1.5699,0.6999,1.2102
12/02/03,1,1.6444,1.5636,0.6959,1.1975
12/01/03,1,1.6535,1.5623,0.6965,1.2019
11/30/03,1,1.6583,1.5552,0.6971,1.1994
11/29/03,1,1.6583,1.5552,0.6971,1.1994
11/28/03,1,1.6583,1.5552,0.6971,1.1994
11/27/03,1,1.6477,1.5567,0.6947,1.1902
11/26/03,1,1.6422,1.5464,0.6968,1.1828
11/25/03,1,1.6407,1.548,0.6942,1.1766
11/24/03,1,1.6393,1.5461,0.6961,1.1823
11/23/03,1,1.645,1.5549,0.6983,1.1899
11/22/03,1,1.645,1.5549,0.6983,1.1899
11/21/03,1,1.645,1.5549,0.6983,1.1899
11/20/03,1,1.6463,1.5518,0.6994,1.1909
11/19/03,1,1.6484,1.5502,0.7021,1.191
11/18/03,1,1.6412,1.5424,0.6971,1.1778
11/17/03,1,1.6467,1.5383,0.6983,1.1802
11/16/03,1,1.6355,1.5292,0.697,1.1765
11/15/03,1,1.6355,1.5292,0.697,1.1765
11/14/03,1,1.6355,1.5292,0.697,1.1765
11/13/03,1,1.6244,1.5195,0.6938,1.168
11/12/03,1,1.621,1.516,0.693,1.16
11/11/03,1,1.6111,1.5104,0.6896,1.1497
11/10/03,1,1.6079,1.5109,0.6866,1.1483
11/09/03,1,1.6147,1.5203,0.6871,1.1424
11/08/03,1,1.6147,1.5203,0.6871,1.1424
11/07/03,1,1.6147,1.5203,0.6871,1.1424
11/06/03,1,1.612,1.5251,0.683,1.1449
11/05/03,1,1.6171,1.5279,0.6839,1.1473
11/04/03,1,1.6369,1.5329,0.684,1.1468
11/03/03,1,1.6381,1.5391,0.6837,1.1589
11/02/03,1,1.6464,1.5306,0.6863,1.1622
11/01/03,1,1.6464,1.5306,0.6863,1.1622
10/31/03,1,1.6464,1.5306,0.6863,1.1622
10/30/03,1,1.6549,1.5337,0.6883,1.1736
10/29/03,1,1.6557,1.531,0.6858,1.1684
10/28/03,1,1.6602,1.5356,0.6904,1.1673
10/27/03,1,1.6694,1.5371,0.6935,1.1748
10/26/03,1,1.683,1.541,0.6948,1.1781
10/25/03,1,1.683,1.541,0.6948,1.1781
10/24/03,1,1.683,1.541,0.6948,1.1781
10/23/03,1,1.6864,1.5399,0.6965,1.1786
10/22/03,1,1.665,1.5388,0.695,1.1694
10/21/03,1,1.6784,1.5375,0.6958,1.1623
10/20/03,1,1.6805,1.5335,0.6939,1.1629
10/19/03,1,1.6813,1.5287,0.6936,1.1579
10/18/03,1,1.6813,1.5287,0.6936,1.1579
10/17/03,1,1.6813,1.5287,0.6936,1.1579
10/16/03,1,1.6882,1.538,0.6947,1.1615
10/15/03,1,1.6936,1.5496,0.6991,1.1669
10/14/03,1,1.6996,1.5474,0.702,1.1634
10/13/03,1,1.6948,1.5458,0.7044,1.1688
10/12/03,1,1.7056,1.5676,0.7085,1.1788
10/11/03,1,1.7056,1.5676,0.7085,1.1788
10/10/03,1,1.7056,1.5676,0.7085,1.1788
10/09/03,1,1.7039,1.5709,0.7087,1.1788
10/08/03,1,1.7038,1.5675,0.7083,1.1781
10/07/03,1,1.7071,1.5723,0.7046,1.1768
10/06/03,1,1.7013,1.5589,0.6952,1.1579
10/05/03,1,1.7081,1.5663,0.7002,1.1686
10/04/03,1,1.7081,1.5663,0.7002,1.1686
10/03/03,1,1.7081,1.5663,0.7002,1.1686
10/02/03,1,1.7131,1.5793,0.7015,1.1692
10/01/03,1,1.7134,1.5731,0.7047,1.1671
09/30/03,1,1.7101,1.5717,0.6986,1.1652
09/29/03,1,1.7023,1.554,0.6931,1.1413
09/28/03,1,1.7018,1.5557,0.6917,1.1487
09/27/03,1,1.7018,1.5557,0.6917,1.1487
09/26/03,1,1.7018,1.5557,0.6917,1.1487
09/25/03,1,1.6852,1.5516,0.6934,1.1493
09/24/03,1,1.694,1.555,0.693,1.1466
09/23/03,1,1.693,1.5495,0.6936,1.1464
09/22/03,1,1.6895,1.5385,0.6968,1.1468
09/21/03,1,1.6897,1.5341,0.6951,1.1312
09/20/03,1,1.6897,1.5341,0.6951,1.1312
09/19/03,1,1.6897,1.5341,0.6951,1.1312
09/18/03,1,1.691,1.5415,0.699,1.129
09/17/03,1,1.6894,1.5338,0.7002,1.1212
09/16/03,1,1.6937,1.5362,0.7048,1.1235
09/15/03,1,1.7004,1.5434,0.7038,1.1281
09/14/03,1,1.6934,1.5327,0.701,1.1172
09/13/03,1,1.6934,1.5327,0.701,1.1172
09/12/03,1,1.6934,1.5327,0.701,1.1172
09/11/03,1,1.7025,1.5345,0.7036,1.1217
09/10/03,1,1.6982,1.528,0.703,1.1172
09/09/03,1,1.7038,1.5253,0.7025,1.1135
09/08/03,1,1.7129,1.5195,0.6985,1.1071
09/07/03,1,1.6993,1.5002,0.6919,1.0923
09/06/03,1,1.6993,1.5002,0.6919,1.0923
09/05/03,1,1.6993,1.5002,0.6919,1.0923
09/04/03,1,1.6943,1.4965,0.6887,1.0818
09/03/03,1,1.6938,1.5051,0.69,1.0783
09/02/03,1,1.692,1.5072,0.6921,1.0849
09/01/03,1,1.6981,1.5118,0.6981,1.0965
08/31/03,1,1.7012,1.5263,0.6926,1.0927
08/30/03,1,1.7012,1.5263,0.6926,1.0927
08/29/03,1,1.7012,1.5263,0.6926,1.0927
08/28/03,1,1.6941,1.5225,0.6904,1.0828
08/27/03,1,1.7039,1.5269,0.6943,1.0907
08/26/03,1,1.6809,1.5163,0.6918,1.0816
08/25/03,1,1.6723,1.5271,0.6909,1.0888
08/24/03,1,1.6758,1.5375,0.6919,1.0894
08/23/03,1,1.6758,1.5375,0.6919,1.0894
08/22/03,1,1.6758,1.5375,0.6919,1.0894
08/21/03,1,1.6716,1.5476,0.6944,1.1009
08/20/03,1,1.6911,1.551,0.6974,1.1109
08/19/03,1,1.6925,1.5477,0.6991,1.1065
08/18/03,1,1.6965,1.5543,0.7033,1.1188
08/17/03,1,1.7089,1.5659,0.7038,1.1247
08/16/03,1,1.7089,1.5659,0.7038,1.1247
08/15/03,1,1.7089,1.5659,0.7038,1.1247
08/14/03,1,1.718,1.5575,0.7012,1.127
08/13/03,1,1.7217,1.5615,0.7032,1.1277
08/12/03,1,1.7195,1.5656,0.7065,1.1312
08/11/03,1,1.7214,1.5722,0.7055,1.1295
08/10/03,1,1.7384,1.5813,0.7034,1.1326
08/09/03,1,1.7384,1.5813,0.7034,1.1326
08/08/03,1,1.7384,1.5813,0.7034,1.1326
08/07/03,1,1.7527,1.592,0.7064,1.1353
08/06/03,1,1.7572,1.5942,0.705,1.1392
08/05/03,1,1.758,1.5958,0.7045,1.1333
08/04/03,1,1.7374,1.582,0.7015,1.1307
08/03/03,1,1.7258,1.5709,0.6962,1.1169
08/02/03,1,1.7258,1.5709,0.6962,1.1169
08/01/03,1,1.7258,1.5709,0.6962,1.1169
07/31/03,1,1.7455,1.5867,0.7019,1.1318
07/30/03,1,1.7373,1.5922,0.7044,1.142
07/29/03,1,1.726,1.5876,0.7062,1.1462
07/28/03,1,1.7322,1.5901,0.7068,1.1489
07/27/03,1,1.7308,1.5994,0.711,1.1477
07/26/03,1,1.7308,1.5994,0.711,1.1477
07/25/03,1,1.7308,1.5994,0.711,1.1477
07/24/03,1,1.7282,1.6011,0.7116,1.1467
07/23/03,1,1.74,1.6125,0.711,1.1401
07/22/03,1,1.7372,1.5951,0.7083,1.1343
07/21/03,1,1.7416,1.5886,0.7089,1.1284
07/20/03,1,1.7303,1.5754,0.7045,1.1205
07/19/03,1,1.7303,1.5754,0.7045,1.1205
07/18/03,1,1.7303,1.5754,0.7045,1.1205
07/17/03,1,1.7152,1.5637,0.7051,1.1231
07/16/03,1,1.7102,1.5542,0.7013,1.1138
07/15/03,1,1.717,1.5584,0.7033,1.1319
07/14/03,1,1.7116,1.5577,0.695,1.1299
07/13/03,1,1.7194,1.5575,0.6919,1.1315
07/12/03,1,1.7194,1.5575,0.6919,1.1315
07/11/03,1,1.7194,1.5575,0.6919,1.1315
07/10/03,1,1.7357,1.5724,0.6981,1.1342
07/09/03,1,1.7193,1.5488,0.6958,1.1355
07/08/03,1,1.695,1.5368,0.6907,1.1326
07/07/03,1,1.6675,1.5306,0.6886,1.136
07/06/03,1,1.6863,1.5341,0.6868,1.1466
07/05/03,1,1.6863,1.5341,0.6868,1.1466
07/04/03,1,1.6863,1.5341,0.6868,1.1466
07/03/03,1,1.6863,1.5394,0.6896,1.1457
07/02/03,1,1.702,1.5594,0.6937,1.1535
07/01/03,1,1.7081,1.5541,0.6961,1.1543
06/30/03,1,1.7116,1.5506,0.6932,1.1427
06/29/03,1,1.7166,1.5448,0.6901,1.1413
06/28/03,1,1.7166,1.5448,0.6901,1.1413
06/27/03,1,1.7166,1.5448,0.6901,1.1413
06/26/03,1,1.7174,1.5474,0.687,1.1432
06/25/03,1,1.7271,1.5628,0.6915,1.1551
06/24/03,1,1.7381,1.5676,0.694,1.1565
06/23/03,1,1.7368,1.5755,0.6947,1.1539
06/22/03,1,1.737,1.5661,0.6966,1.1655
06/21/03,1,1.737,1.5661,0.6966,1.1655
06/20/03,1,1.737,1.5661,0.6966,1.1655
06/19/03,1,1.7425,1.5762,0.6965,1.1655
06/18/03,1,1.7459,1.5727,0.6965,1.1699
06/17/03,1,1.764,1.5868,0.702,1.1797
06/16/03,1,1.773,1.5825,0.7046,1.1854
06/15/03,1,1.768,1.5826,0.7053,1.1751
06/14/03,1,1.768,1.5826,0.7053,1.1751
06/13/03,1,1.768,1.5826,0.7053,1.1751
06/12/03,1,1.7696,1.5883,0.7022,1.1734
06/11/03,1,1.778,1.5937,0.7047,1.1748
06/10/03,1,1.7768,1.59,0.7065,1.1699
06/09/03,1,1.7775,1.6014,0.7083,1.1726
06/08/03,1,1.7822,1.5979,0.7093,1.1813
06/07/03,1,1.7822,1.5979,0.7093,1.1813
06/06/03,1,1.7822,1.5979,0.7093,1.1813
06/05/03,1,1.7678,1.5932,0.7121,1.1775
06/04/03,1,1.7582,1.586,0.7172,1.1691
06/03/03,1,1.7806,1.6034,0.7173,1.1723
06/02/03,1,1.7906,1.6058,0.7175,1.1672
06/01/03,1,1.8136,1.6214,0.7196,1.1822
05/31/03,1,1.8136,1.6214,0.7196,1.1822
05/30/03,1,1.8136,1.6214,0.7196,1.1822
05/29/03,1,1.8256,1.6294,0.7158,1.1756
05/28/03,1,1.8008,1.6243,0.7184,1.1738
05/27/03,1,1.8041,1.6366,0.7235,1.1901
05/26/03,1,1.7953,1.6279,0.721,1.1813
05/25/03,1,1.786,1.6273,0.7201,1.179
05/24/03,1,1.786,1.6273,0.7201,1.179
05/23/03,1,1.786,1.6273,0.7201,1.179
05/22/03,1,1.7795,1.5902,0.7163,1.172
05/21/03,1,1.7775,1.5783,0.7116,1.1689
05/20/03,1,1.7756,1.5777,0.713,1.1644
05/19/03,1,1.7808,1.5846,0.7132,1.1652
05/18/03,1,1.7736,1.5769,0.7065,1.1492
05/17/03,1,1.7736,1.5769,0.7065,1.1492
05/16/03,1,1.7736,1.5769,0.7065,1.1492
05/15/03,1,1.7756,1.5759,0.7072,1.1458
05/14/03,1,1.781,1.5977,0.7118,1.1499
05/13/03,1,1.782,1.6015,0.7165,1.1518
05/12/03,1,1.7868,1.6107,0.7197,1.1597
05/11/03,1,1.7806,1.6049,0.7156,1.1466
05/10/03,1,1.7806,1.6049,0.7156,1.1466
05/09/03,1,1.7806,1.6049,0.7156,1.1466
05/08/03,1,1.7839,1.5984,0.7119,1.1435
05/07/03,1,1.7805,1.5889,0.7121,1.1427
05/06/03,1,1.7801,1.5956,0.7044,1.1344
05/05/03,1,1.7746,1.5926,0.6996,1.1218
05/04/03,1,1.7802,1.5925,0.6998,1.1239
05/03/03,1,1.7802,1.5925,0.6998,1.1239
05/02/03,1,1.7802,1.5925,0.6998,1.1239
05/01/03,1,1.7822,1.6038,0.697,1.1131
04/30/03,1,1.7822,1.6038,0.697,1.1131
04/29/03,1,1.7726,1.5927,0.6891,1.0956
04/28/03,1,1.7759,1.5951,0.6914,1.1025
04/27/03,1,1.782,1.599,0.6914,1.0973
04/26/03,1,1.782,1.599,0.6914,1.0973
04/25/03,1,1.782,1.599,0.6914,1.0973
04/24/03,1,1.7819,1.6112,0.6915,1.1008
04/23/03,1,1.7646,1.5845,0.6935,1.0944
04/22/03,1,1.7659,1.5904,0.6961,1.0971
04/21/03,1,1.7789,1.5881,0.6917,1.092
04/20/03,1,1.7789,1.5881,0.6917,1.092
04/19/03,1,1.7789,1.5881,0.6917,1.092
04/18/03,1,1.7789,1.5881,0.6917,1.092
04/17/03,1,1.7789,1.5881,0.6917,1.092
04/16/03,1,1.7724,1.5681,0.6877,1.0836
04/15/03,1,1.7831,1.5696,0.6857,1.0784
04/14/03,1,1.7826,1.5657,0.6827,1.0737
04/13/03,1,1.7765,1.5619,0.6842,1.0735
04/12/03,1,1.7765,1.5619,0.6842,1.0735
04/11/03,1,1.7765,1.5619,0.6842,1.0735
04/10/03,1,1.7837,1.5813,0.69,1.0805
04/09/03,1,1.7807,1.5773,0.6902,1.0742
04/08/03,1,1.7768,1.576,0.6872,1.066
04/07/03,1,1.7812,1.5758,0.6828,1.0582
04/06/03,1,1.7842,1.5824,0.6844,1.072
04/05/03,1,1.7842,1.5824,0.6844,1.072
04/04/03,1,1.7842,1.5824,0.6844,1.072
04/03/03,1,1.7936,1.5773,0.6853,1.0702
04/02/03,1,1.8023,1.6019,0.6877,1.083
04/01/03,1,1.8048,1.5995,0.6908,1.0891
03/31/03,1,1.8076,1.6037,0.6896,1.0895
03/30/03,1,1.7853,1.5736,0.6865,1.073
03/29/03,1,1.7853,1.5736,0.6865,1.073
03/28/03,1,1.7853,1.5736,0.6865,1.073
03/27/03,1,1.7852,1.5711,0.6811,1.0723
03/26/03,1,1.783,1.5669,0.6779,1.0667
03/25/03,1,1.7908,1.5769,0.6784,1.0691
03/24/03,1,1.7928,1.5808,0.6763,1.0634
03/23/03,1,1.7831,1.5654,0.6757,1.0572
03/22/03,1,1.7831,1.5654,0.6757,1.0572
03/21/03,1,1.7831,1.5654,0.6757,1.0572
03/20/03,1,1.788,1.5696,0.677,1.0592
03/19/03,1,1.7863,1.5675,0.6787,1.057
03/18/03,1,1.7973,1.5708,0.6774,1.0586
03/17/03,1,1.8011,1.5878,0.6827,1.0801
03/16/03,1,1.8075,1.6034,0.6777,1.0775
03/15/03,1,1.8075,1.6034,0.6777,1.0775
03/14/03,1,1.8075,1.6034,0.6777,1.0775
03/13/03,1,1.8346,1.6117,0.6771,1.0864
03/12/03,1,1.8446,1.624,0.6835,1.1028
03/11/03,1,1.8143,1.6209,0.6908,1.108
03/10/03,1,1.7948,1.6161,0.6905,1.1042
03/09/03,1,1.7898,1.617,0.6867,1.1039
03/08/03,1,1.7898,1.617,0.6867,1.1039
03/07/03,1,1.7898,1.617,0.6867,1.1039
03/06/03,1,1.784,1.6137,0.6831,1.0963
03/05/03,1,1.7778,1.6157,0.6876,1.0966
03/04/03,1,1.7808,1.6209,0.6899,1.0919
03/03/03,1,1.7653,1.6028,0.6853,1.08
03/02/03,1,1.7816,1.6088,0.6842,1.0782
03/01/03,1,1.7816,1.6088,0.6842,1.0782
02/28/03,1,1.7816,1.6088,0.6842,1.0782
02/27/03,1,1.7802,1.612,0.6842,1.0822
02/26/03,1,1.7757,1.6081,0.6822,1.0753
02/25/03,1,1.7789,1.6059,0.684,1.0774
02/24/03,1,1.781,1.6054,0.68,1.0721
02/23/03,1,1.8081,1.6316,0.679,1.0838
02/22/03,1,1.8081,1.6316,0.679,1.0838
02/21/03,1,1.8081,1.6316,0.679,1.0838
02/20/03,1,1.8059,1.6212,0.6745,1.0763
02/19/03,1,1.808,1.6229,0.6727,1.0717
02/18/03,1,1.814,1.6325,0.6713,1.0714
02/17/03,1,1.8178,1.6315,0.6704,1.0716
02/16/03,1,1.8186,1.6393,0.6677,1.0793
02/15/03,1,1.8186,1.6393,0.6677,1.0793
02/14/03,1,1.8186,1.6393,0.6677,1.0793
02/13/03,1,1.8216,1.6411,0.6644,1.0758
02/12/03,1,1.813,1.6403,0.6638,1.0731
02/11/03,1,1.818,1.6366,0.6606,1.0706
02/10/03,1,1.823,1.6458,0.6614,1.0808
02/09/03,1,1.8281,1.6434,0.6628,1.0789
02/08/03,1,1.8281,1.6434,0.6628,1.0789
02/07/03,1,1.8281,1.6434,0.6628,1.0789
02/06/03,1,1.8312,1.648,0.6592,1.0813
02/05/03,1,1.8425,1.6523,0.6607,1.091
02/04/03,1,1.8361,1.6415,0.6571,1.0822
02/03/03,1,1.8405,1.6303,0.6553,1.0729
02/02/03,1,1.8397,1.6562,0.6557,1.0816
02/01/03,1,1.8397,1.6562,0.6557,1.0816
01/31/03,1,1.8397,1.6562,0.6557,1.0816
01/30/03,1,1.8285,1.641,0.6534,1.0748
01/29/03,1,1.8395,1.6543,0.6599,1.0868
01/28/03,1,1.8367,1.6501,0.6597,1.0808
01/27/03,1,1.8338,1.6504,0.6647,1.087
01/26/03,1,1.8235,1.6448,0.6606,1.0784
01/25/03,1,1.8235,1.6448,0.6606,1.0784
01/24/03,1,1.8235,1.6448,0.6606,1.0784
01/23/03,1,1.819,1.6409,0.6638,1.0757
01/22/03,1,1.8273,1.6408,0.6645,1.0718
01/21/03,1,1.8134,1.6362,0.6626,1.0653
01/20/03,1,1.8056,1.6367,0.6635,1.0653
01/19/03,1,1.8012,1.6304,0.6582,1.0652
01/18/03,1,1.8012,1.6304,0.6582,1.0652
01/17/03,1,1.8012,1.6304,0.6582,1.0652
01/16/03,1,1.8028,1.62,0.6585,1.0564
01/15/03,1,1.8024,1.6234,0.6592,1.0526
01/14/03,1,1.8115,1.6301,0.6583,1.0577
01/13/03,1,1.8109,1.6248,0.6568,1.0549
01/12/03,1,1.8107,1.6285,0.6534,1.0503
01/11/03,1,1.8107,1.6285,0.6534,1.0503
01/10/03,1,1.8107,1.6285,0.6534,1.0503
01/09/03,1,1.8172,1.6371,0.653,1.0507
01/08/03,1,1.8132,1.6231,0.6495,1.0377
01/07/03,1,1.816,1.6257,0.6496,1.0425
01/06/03,1,1.8281,1.6383,0.6495,1.0488
01/05/03,1,1.844,1.6264,0.65,1.0392
01/04/03,1,1.844,1.6264,0.65,1.0392
01/03/03,1,1.844,1.6264,0.65,1.0392
01/02/03,1,1.8554,1.6422,0.652,1.0446
01/01/03,1,1.8556,1.655,0.6505,1.0487
12/31/02,1,1.8556,1.655,0.6505,1.0487
12/30/02,1,1.8515,1.6381,0.65,1.0422
12/29/02,1,1.8446,1.6274,0.648,1.0376
12/28/02,1,1.8446,1.6274,0.648,1.0376
12/27/02,1,1.8446,1.6274,0.648,1.0376
12/26/02,1,1.8262,1.5976,0.6467,1.0296
12/25/02,1,1.8262,1.5976,0.6467,1.0296
12/24/02,1,1.8262,1.5976,0.6467,1.0296
12/23/02,1,1.829,1.5962,0.6446,1.0282
12/22/02,1,1.8145,1.5899,0.6399,1.0255
12/21/02,1,1.8145,1.5899,0.6399,1.0255
12/20/02,1,1.8145,1.5899,0.6399,1.0255
12/19/02,1,1.8165,1.5965,0.6403,1.0273
12/18/02,1,1.812,1.5882,0.6403,1.024
12/17/02,1,1.814,1.6047,0.6445,1.0307
12/16/02,1,1.807,1.5959,0.6426,1.0212
12/15/02,1,1.805,1.5892,0.6445,1.0221
12/14/02,1,1.805,1.5892,0.6445,1.0221
12/13/02,1,1.805,1.5892,0.6445,1.0221
12/12/02,1,1.7942,1.5775,0.6437,1.0156
12/11/02,1,1.7955,1.5693,0.6406,1.0067
12/10/02,1,1.7946,1.5768,0.6416,1.0111
12/09/02,1,1.7927,1.5752,0.6393,1.0093
12/08/02,1,1.7847,1.5591,0.6377,1.0006
12/07/02,1,1.7847,1.5591,0.6377,1.0006
12/06/02,1,1.7847,1.5591,0.6377,1.0006
12/05/02,1,1.7813,1.5578,0.6364,0.9991
12/04/02,1,1.7854,1.5607,0.6367,1.0018
12/03/02,1,1.7827,1.5516,0.6374,0.9967
12/02/02,1,1.7649,1.5364,0.6382,0.9871
12/01/02,1,1.7755,1.5586,0.6395,0.9927
11/30/02,1,1.7755,1.5586,0.6395,0.9927
11/29/02,1,1.7755,1.5586,0.6395,0.9927
11/28/02,1,1.7806,1.5634,0.6395,0.9934
11/27/02,1,1.7829,1.5628,0.6413,0.9927
11/26/02,1,1.7698,1.5573,0.6345,0.991
11/25/02,1,1.7692,1.5597,0.6326,0.9905
11/24/02,1,1.7788,1.5837,0.6335,1.0024
11/23/02,1,1.7788,1.5837,0.6335,1.0024
11/22/02,1,1.7788,1.5837,0.6335,1.0024
11/21/02,1,1.7845,1.5851,0.6356,1.0034
11/20/02,1,1.7915,1.5866,0.6364,1.0019
11/19/02,1,1.7988,1.6101,0.6373,1.0125
11/18/02,1,1.7896,1.5934,0.6374,1.0065
11/17/02,1,1.7805,1.5869,0.6362,1.0029
11/16/02,1,1.7805,1.5869,0.6362,1.0029
11/15/02,1,1.7805,1.5869,0.6362,1.0029
11/14/02,1,1.7935,1.5911,0.6355,1.0095
11/13/02,1,1.7983,1.5899,0.6343,1.0068
11/12/02,1,1.7952,1.5844,0.6358,1.0081
11/11/02,1,1.8075,1.5905,0.637,1.0126
11/10/02,1,1.7861,1.5752,0.6375,1.0107
11/09/02,1,1.7861,1.5752,0.6375,1.0107
11/08/02,1,1.7861,1.5752,0.6375,1.0107
11/07/02,1,1.7758,1.5536,0.6384,1.0013
11/06/02,1,1.7756,1.5507,0.6394,0.9955
11/05/02,1,1.7815,1.5601,0.6413,1.0024
11/04/02,1,1.7726,1.5483,0.639,0.9944
11/03/02,1,1.7915,1.5531,0.6368,0.9974
11/02/02,1,1.7915,1.5531,0.6368,0.9974
11/01/02,1,1.7915,1.5531,0.6368,0.9974
10/31/02,1,1.7813,1.5449,0.6326,0.9864
10/30/02,1,1.7741,1.5365,0.6317,0.9825
10/29/02,1,1.7579,1.5329,0.6307,0.982
10/28/02,1,1.7501,1.5237,0.6299,0.9745
10/27/02,1,1.7572,1.5277,0.6286,0.9763
10/26/02,1,1.7572,1.5277,0.6286,0.9763
10/25/02,1,1.7572,1.5277,0.6286,0.9763
10/24/02,1,1.7543,1.5221,0.6295,0.9738
10/23/02,1,1.7668,1.5331,0.6313,0.9775
10/22/02,1,1.7643,1.527,0.6315,0.9768
10/21/02,1,1.7616,1.53,0.63,0.9748
10/20/02,1,1.7665,1.5304,0.6283,0.9735
10/19/02,1,1.7665,1.5304,0.6283,0.9735
10/18/02,1,1.7665,1.5304,0.6283,0.9735
10/17/02,1,1.774,1.539,0.6267,0.9763
10/16/02,1,1.7947,1.559,0.6318,0.9823
10/15/02,1,1.7948,1.5531,0.631,0.981
10/14/02,1,1.8063,1.5648,0.6322,0.9873
10/13/02,1,1.7981,1.5648,0.6321,0.9857
10/12/02,1,1.7981,1.5648,0.6321,0.9857
10/11/02,1,1.7981,1.5648,0.6321,0.9857
10/10/02,1,1.7998,1.5719,0.6317,0.9875
10/09/02,1,1.7925,1.5668,0.6318,0.9814
10/08/02,1,1.7878,1.559,0.6266,0.98
10/07/02,1,1.7832,1.5608,0.6265,0.9808
10/06/02,1,1.8024,1.5665,0.629,0.9865
10/05/02,1,1.8024,1.5665,0.629,0.9865
10/04/02,1,1.8024,1.5665,0.629,0.9865
10/03/02,1,1.8179,1.5733,0.6296,0.989
10/02/02,1,1.8067,1.5556,0.6279,0.9835
10/01/02,1,1.8185,1.5639,0.6277,0.9861
09/30/02,1,1.8101,1.5566,0.6295,0.986
09/29/02,1,1.7948,1.5409,0.6282,0.9779
09/28/02,1,1.7948,1.5409,0.6282,0.9779
09/27/02,1,1.7948,1.5409,0.6282,0.9779
09/26/02,1,1.8021,1.5461,0.6274,0.9796
09/25/02,1,1.7913,1.5495,0.6271,0.9771
09/24/02,1,1.8087,1.5617,0.6311,0.9828
09/23/02,1,1.7982,1.547,0.6319,0.9831
09/22/02,1,1.7919,1.5403,0.6333,0.979
09/21/02,1,1.7919,1.5403,0.6333,0.979
09/20/02,1,1.7919,1.5403,0.6333,0.979
09/19/02,1,1.7778,1.5416,0.6314,0.9814
09/18/02,1,1.7764,1.543,0.6316,0.9725
09/17/02,1,1.7683,1.5217,0.6297,0.9649
09/16/02,1,1.7692,1.5318,0.628,0.9683
09/15/02,1,1.7793,1.5521,0.6286,0.981
09/14/02,1,1.7793,1.5521,0.6286,0.981
09/13/02,1,1.7793,1.5521,0.6286,0.981
09/12/02,1,1.7646,1.5425,0.6274,0.9757
09/11/02,1,1.7826,1.5386,0.6264,0.9749
09/10/02,1,1.775,1.5315,0.6281,0.976
09/09/02,1,1.7935,1.529,0.6287,0.9794
09/08/02,1,1.8222,1.5558,0.6326,0.9918
09/07/02,1,1.8222,1.5558,0.6326,0.9918
09/06/02,1,1.8222,1.5558,0.6326,0.9918
09/05/02,1,1.832,1.5691,0.6354,0.9975
09/04/02,1,1.8262,1.5444,0.6354,0.9947
09/03/02,1,1.8016,1.539,0.6363,0.991
09/02/02,1,1.7803,1.5301,0.6343,0.9821
09/01/02,1,1.78,1.5315,0.6352,0.9833
08/31/02,1,1.78,1.5315,0.6352,0.9833
08/30/02,1,1.78,1.5315,0.6352,0.9833
08/29/02,1,1.783,1.534,0.6383,0.9843
08/28/02,1,1.7782,1.5283,0.6394,0.9826
08/27/02,1,1.7666,1.5154,0.64,0.9774
08/26/02,1,1.7845,1.5097,0.6382,0.9701
08/25/02,1,1.784,1.5105,0.6384,0.9697
08/24/02,1,1.784,1.5105,0.6384,0.9697
08/23/02,1,1.784,1.5105,0.6384,0.9697
08/22/02,1,1.8087,1.5224,0.6395,0.977
08/21/02,1,1.79,1.5308,0.6406,0.9762
08/20/02,1,1.794,1.5387,0.6416,0.9792
08/19/02,1,1.8018,1.5249,0.638,0.9799
08/18/02,1,1.802,1.5315,0.6403,0.9825
08/17/02,1,1.802,1.5315,0.6403,0.9825
08/16/02,1,1.802,1.5315,0.6403,0.9825
08/15/02,1,1.8069,1.5252,0.6381,0.9777
08/14/02,1,1.8312,1.5426,0.6394,0.9857
08/13/02,1,1.8217,1.5435,0.6391,0.9799
08/12/02,1,1.8083,1.5368,0.6386,0.978
08/11/02,1,1.8153,1.529,0.6355,0.9729
08/10/02,1,1.8153,1.529,0.6355,0.9729
08/09/02,1,1.8153,1.529,0.6355,0.9729
08/08/02,1,1.8113,1.5228,0.6335,0.9687
08/07/02,1,1.8206,1.5313,0.6311,0.9698
08/06/02,1,1.8391,1.5486,0.6279,0.9689
