Date,CAD,AUD,EUR,GBP,USD
02/17/03,1,1.1142,0.6129,0.4109,0.6568
02/16/03,1,1.1094,0.61,0.4073,0.6584
02/15/03,1,1.1094,0.61,0.4073,0.6584
02/14/03,1,1.1094,0.61,0.4073,0.6584
02/13/03,1,1.11,0.6093,0.4049,0.6555
02/12/03,1,1.1053,0.6096,0.4047,0.6542
02/11/03,1,1.1108,0.611,0.4036,0.6542
02/10/03,1,1.1077,0.6076,0.4019,0.6567
02/09/03,1,1.1124,0.6085,0.4033,0.6565
02/08/03,1,1.1124,0.6085,0.4033,0.6565
02/07/03,1,1.1124,0.6085,0.4033,0.6565
02/06/03,1,1.1112,0.6068,0.4,0.6561
02/05/03,1,1.1151,0.6052,0.3999,0.6603
02/04/03,1,1.1186,0.6092,0.4003,0.6593
02/03/03,1,1.1289,0.6134,0.402,0.6581
02/02/03,1,1.1108,0.6038,0.3959,0.6531
02/01/03,1,1.1108,0.6038,0.3959,0.6531
01/31/03,1,1.1108,0.6038,0.3959,0.6531
01/30/03,1,1.1143,0.6094,0.3982,0.655
01/29/03,1,1.112,0.6045,0.3989,0.657
01/28/03,1,1.1131,0.606,0.3998,0.655
01/27/03,1,1.1111,0.6059,0.4028,0.6586
01/26/03,1,1.1086,0.608,0.4016,0.6556
01/25/03,1,1.1086,0.608,0.4016,0.6556
01/24/03,1,1.1086,0.608,0.4016,0.6556
01/23/03,1,1.1085,0.6094,0.4045,0.6556
01/22/03,1,1.1137,0.6095,0.405,0.6532
01/21/03,1,1.1083,0.6112,0.405,0.6511
01/20/03,1,1.1032,0.611,0.4054,0.6509
01/19/03,1,1.1048,0.6133,0.4037,0.6533
01/18/03,1,1.1048,0.6133,0.4037,0.6533
01/17/03,1,1.1048,0.6133,0.4037,0.6533
01/16/03,1,1.1128,0.6173,0.4065,0.6521
01/15/03,1,1.1103,0.616,0.4061,0.6484
01/14/03,1,1.1113,0.6135,0.4038,0.6489
01/13/03,1,1.1145,0.6155,0.4042,0.6492
01/12/03,1,1.1119,0.6141,0.4012,0.6449
01/11/03,1,1.1119,0.6141,0.4012,0.6449
01/10/03,1,1.1119,0.6141,0.4012,0.6449
01/09/03,1,1.11,0.6108,0.3989,0.6418
01/08/03,1,1.1171,0.6161,0.4002,0.6393
01/07/03,1,1.1171,0.6151,0.3996,0.6413
01/06/03,1,1.1159,0.6104,0.3964,0.6402
01/05/03,1,1.1338,0.6149,0.3997,0.639
01/04/03,1,1.1338,0.6149,0.3997,0.639
01/03/03,1,1.1338,0.6149,0.3997,0.639
01/02/03,1,1.1298,0.6089,0.397,0.6361
01/01/03,1,1.1212,0.6042,0.3931,0.6337
12/31/02,1,1.1212,0.6042,0.3931,0.6337
12/30/02,1,1.1303,0.6105,0.3968,0.6362
12/29/02,1,1.1335,0.6145,0.3982,0.6376
12/28/02,1,1.1335,0.6145,0.3982,0.6376
12/27/02,1,1.1335,0.6145,0.3982,0.6376
12/26/02,1,1.1431,0.6259,0.4048,0.6445
12/25/02,1,1.1431,0.6259,0.4048,0.6445
12/24/02,1,1.1431,0.6259,0.4048,0.6445
12/23/02,1,1.1458,0.6265,0.4038,0.6442
12/22/02,1,1.1413,0.629,0.4025,0.645
12/21/02,1,1.1413,0.629,0.4025,0.645
12/20/02,1,1.1413,0.629,0.4025,0.645
12/19/02,1,1.1378,0.6264,0.4011,0.6435
12/18/02,1,1.1409,0.6296,0.4032,0.6448
12/17/02,1,1.1304,0.6232,0.4016,0.6423
12/16/02,1,1.1323,0.6266,0.4027,0.6399
12/15/02,1,1.1358,0.6292,0.4055,0.6432
12/14/02,1,1.1358,0.6292,0.4055,0.6432
12/13/02,1,1.1358,0.6292,0.4055,0.6432
12/12/02,1,1.1374,0.6339,0.4081,0.6438
12/11/02,1,1.1441,0.6372,0.4082,0.6415
12/10/02,1,1.1381,0.6342,0.4069,0.6412
12/09/02,1,1.1381,0.6348,0.4059,0.6407
12/08/02,1,1.1447,0.6414,0.409,0.6418
12/07/02,1,1.1447,0.6414,0.409,0.6418
12/06/02,1,1.1447,0.6414,0.409,0.6418
12/05/02,1,1.1435,0.6419,0.4085,0.6414
12/04/02,1,1.144,0.6407,0.408,0.6419
12/03/02,1,1.1489,0.6445,0.4108,0.6424
12/02/02,1,1.1487,0.6509,0.4154,0.6425
12/01/02,1,1.1392,0.6416,0.4103,0.6369
11/30/02,1,1.1392,0.6416,0.4103,0.6369
11/29/02,1,1.1392,0.6416,0.4103,0.6369
11/28/02,1,1.1389,0.6396,0.409,0.6354
11/27/02,1,1.1408,0.6399,0.4104,0.6352
11/26/02,1,1.1365,0.6421,0.4074,0.6364
11/25/02,1,1.1343,0.6411,0.4056,0.6351
11/24/02,1,1.1232,0.6314,0.4,0.6329
11/23/02,1,1.1232,0.6314,0.4,0.6329
11/22/02,1,1.1232,0.6314,0.4,0.6329
11/21/02,1,1.1258,0.6309,0.401,0.633
11/20/02,1,1.1291,0.6303,0.4011,0.6315
11/19/02,1,1.1172,0.6211,0.3958,0.6288
11/18/02,1,1.1231,0.6276,0.4,0.6317
11/17/02,1,1.122,0.6302,0.4009,0.632
11/16/02,1,1.122,0.6302,0.4009,0.632
11/15/02,1,1.122,0.6302,0.4009,0.632
11/14/02,1,1.1272,0.6285,0.3994,0.6345
11/13/02,1,1.1311,0.629,0.399,0.6332
11/12/02,1,1.133,0.6312,0.4013,0.6363
11/11/02,1,1.1364,0.6287,0.4005,0.6367
11/10/02,1,1.1339,0.6348,0.4047,0.6416
11/09/02,1,1.1339,0.6348,0.4047,0.6416
11/08/02,1,1.1339,0.6348,0.4047,0.6416
11/07/02,1,1.143,0.6437,0.4109,0.6445
11/06/02,1,1.145,0.6449,0.4123,0.642
11/05/02,1,1.1419,0.641,0.4111,0.6425
11/04/02,1,1.1449,0.6459,0.4127,0.6423
11/03/02,1,1.1535,0.6439,0.41,0.6422
11/02/02,1,1.1535,0.6439,0.41,0.6422
11/01/02,1,1.1535,0.6439,0.41,0.6422
10/31/02,1,1.153,0.6473,0.4095,0.6385
10/30/02,1,1.1546,0.6508,0.4111,0.6394
10/29/02,1,1.1468,0.6524,0.4114,0.6406
10/28/02,1,1.1486,0.6563,0.4134,0.6396
10/27/02,1,1.1502,0.6546,0.4115,0.6391
10/26/02,1,1.1502,0.6546,0.4115,0.6391
10/25/02,1,1.1502,0.6546,0.4115,0.6391
10/24/02,1,1.1526,0.657,0.4136,0.6398
10/23/02,1,1.1524,0.6523,0.4118,0.6376
10/22/02,1,1.1554,0.6549,0.4136,0.6397
10/21/02,1,1.1514,0.6536,0.4118,0.6371
10/20/02,1,1.1543,0.6534,0.4105,0.6361
10/19/02,1,1.1543,0.6534,0.4105,0.6361
10/18/02,1,1.1543,0.6534,0.4105,0.6361
10/17/02,1,1.1527,0.6498,0.4072,0.6344
10/16/02,1,1.1512,0.6414,0.4053,0.6301
10/15/02,1,1.1556,0.6439,0.4063,0.6316
10/14/02,1,1.1543,0.6391,0.404,0.6309
10/13/02,1,1.1491,0.6391,0.4039,0.6299
10/12/02,1,1.1491,0.6391,0.4039,0.6299
10/11/02,1,1.1491,0.6391,0.4039,0.6299
10/10/02,1,1.145,0.6362,0.4019,0.6282
10/09/02,1,1.1441,0.6382,0.4032,0.6264
10/08/02,1,1.1468,0.6414,0.4019,0.6286
10/07/02,1,1.1425,0.6407,0.4014,0.6284
10/06/02,1,1.1506,0.6384,0.4015,0.6297
10/05/02,1,1.1506,0.6384,0.4015,0.6297
10/04/02,1,1.1506,0.6384,0.4015,0.6297
10/03/02,1,1.1555,0.6356,0.4002,0.6286
10/02/02,1,1.1614,0.6428,0.4036,0.6322
10/01/02,1,1.1628,0.6394,0.4014,0.6305
09/30/02,1,1.1629,0.6424,0.4044,0.6334
09/29/02,1,1.1648,0.649,0.4077,0.6346
09/28/02,1,1.1648,0.649,0.4077,0.6346
09/27/02,1,1.1648,0.649,0.4077,0.6346
09/26/02,1,1.1656,0.6468,0.4058,0.6336
09/25/02,1,1.1561,0.6454,0.4047,0.6306
09/24/02,1,1.1582,0.6403,0.4041,0.6293
09/23/02,1,1.1624,0.6464,0.4085,0.6355
09/22/02,1,1.1633,0.6492,0.4112,0.6356
09/21/02,1,1.1633,0.6492,0.4112,0.6356
09/20/02,1,1.1633,0.6492,0.4112,0.6356
09/19/02,1,1.1532,0.6487,0.4096,0.6366
09/18/02,1,1.1513,0.6481,0.4093,0.6303
09/17/02,1,1.1621,0.6572,0.4138,0.6341
09/16/02,1,1.155,0.6528,0.41,0.6321
09/15/02,1,1.1464,0.6443,0.405,0.632
09/14/02,1,1.1464,0.6443,0.405,0.632
09/13/02,1,1.1464,0.6443,0.405,0.632
09/12/02,1,1.144,0.6483,0.4067,0.6325
09/11/02,1,1.1586,0.6499,0.4071,0.6336
09/10/02,1,1.159,0.653,0.4101,0.6373
09/09/02,1,1.173,0.654,0.4112,0.6405
09/08/02,1,1.1712,0.6428,0.4066,0.6375
09/07/02,1,1.1712,0.6428,0.4066,0.6375
09/06/02,1,1.1712,0.6428,0.4066,0.6375
09/05/02,1,1.1675,0.6373,0.4049,0.6357
09/04/02,1,1.1825,0.6475,0.4114,0.6441
09/03/02,1,1.1706,0.6498,0.4135,0.6439
09/02/02,1,1.1635,0.6536,0.4145,0.6419
09/01/02,1,1.1623,0.653,0.4148,0.6421
08/31/02,1,1.1623,0.653,0.4148,0.6421
08/30/02,1,1.1623,0.653,0.4148,0.6421
08/29/02,1,1.1623,0.6519,0.4161,0.6417
08/28/02,1,1.1635,0.6543,0.4184,0.6429
08/27/02,1,1.1658,0.6599,0.4223,0.645
08/26/02,1,1.182,0.6624,0.4227,0.6426
08/25/02,1,1.1811,0.662,0.4226,0.642
08/24/02,1,1.1811,0.662,0.4226,0.642
08/23/02,1,1.1811,0.662,0.4226,0.642
08/22/02,1,1.1881,0.6569,0.4201,0.6417
08/21/02,1,1.1693,0.6533,0.4185,0.6377
08/20/02,1,1.1659,0.6499,0.417,0.6364
08/19/02,1,1.1816,0.6558,0.4184,0.6426
08/18/02,1,1.1766,0.653,0.4181,0.6415
08/17/02,1,1.1766,0.653,0.4181,0.6415
08/16/02,1,1.1766,0.653,0.4181,0.6415
08/15/02,1,1.1847,0.6557,0.4184,0.641
08/14/02,1,1.1871,0.6483,0.4145,0.639
08/13/02,1,1.1802,0.6479,0.4141,0.6349
08/12/02,1,1.1767,0.6507,0.4155,0.6364
08/11/02,1,1.1872,0.654,0.4156,0.6363
08/10/02,1,1.1872,0.654,0.4156,0.6363
08/09/02,1,1.1872,0.654,0.4156,0.6363
08/08/02,1,1.1895,0.6567,0.416,0.6361
08/07/02,1,1.1889,0.653,0.4121,0.6333
08/06/02,1,1.1876,0.6457,0.4055,0.6257
08/05/02,1,1.1744,0.6408,0.4035,0.6303
08/04/02,1,1.165,0.6374,0.4013,0.6293
08/03/02,1,1.165,0.6374,0.4013,0.6293
08/02/02,1,1.165,0.6374,0.4013,0.6293
08/01/02,1,1.172,0.6468,0.4058,0.6313
07/31/02,1,1.1595,0.6483,0.4059,0.6342
07/30/02,1,1.1682,0.647,0.4072,0.6363
07/29/02,1,1.173,0.644,0.4048,0.6325
07/28/02,1,1.1797,0.6361,0.4031,0.6366
07/27/02,1,1.1797,0.6361,0.4031,0.6366
07/26/02,1,1.1797,0.6361,0.4031,0.6366
07/25/02,1,1.1771,0.6364,0.4048,0.6373
07/24/02,1,1.1748,0.6352,0.4022,0.6298
07/23/02,1,1.1667,0.64,0.4051,0.6342
07/22/02,1,1.1697,0.6412,0.4111,0.6467
07/21/02,1,1.174,0.6425,0.4132,0.6519
07/20/02,1,1.174,0.6425,0.4132,0.6519
07/19/02,1,1.174,0.6425,0.4132,0.6519
07/18/02,1,1.1757,0.6451,0.4147,0.6488
07/17/02,1,1.1696,0.6447,0.4146,0.6488
07/16/02,1,1.1592,0.6421,0.4134,0.6503
07/15/02,1,1.1606,0.6506,0.4172,0.6521
07/14/02,1,1.1715,0.6639,0.4237,0.6554
07/13/02,1,1.1715,0.6639,0.4237,0.6554
07/12/02,1,1.1715,0.6639,0.4237,0.6554
07/11/02,1,1.1773,0.6666,0.4252,0.6557
07/10/02,1,1.1577,0.6652,0.4254,0.6584
07/09/02,1,1.1606,0.6618,0.4252,0.6572
07/08/02,1,1.1653,0.668,0.429,0.6565
07/07/02,1,1.1731,0.6723,0.4311,0.6538
07/06/02,1,1.1731,0.6723,0.4311,0.6538
07/05/02,1,1.1731,0.6723,0.4311,0.6538
07/04/02,1,1.1743,0.6669,0.4277,0.6529
07/03/02,1,1.1729,0.6692,0.4297,0.6545
07/02/02,1,1.1684,0.6652,0.4279,0.6545
07/01/02,1,1.1747,0.6649,0.4301,0.6591
06/30/02,1,1.1797,0.6664,0.4331,0.6648
06/29/02,1,1.1797,0.6664,0.4331,0.6648
06/28/02,1,1.1797,0.6664,0.4331,0.6648
06/27/02,1,1.1742,0.6737,0.4352,0.6618
06/26/02,1,1.1517,0.6669,0.4329,0.6614
06/25/02,1,1.1522,0.6767,0.4374,0.6572
06/24/02,1,1.1426,0.674,0.4382,0.6593
06/23/02,1,1.1428,0.679,0.4375,0.6543
06/22/02,1,1.1428,0.679,0.4375,0.6543
06/21/02,1,1.1428,0.679,0.4375,0.6543
06/20/02,1,1.1441,0.6786,0.4358,0.6509
06/19/02,1,1.1454,0.6781,0.4345,0.6483
06/18/02,1,1.1504,0.6833,0.4368,0.648
06/17/02,1,1.1579,0.6852,0.4376,0.6459
06/16/02,1,1.1415,0.6827,0.4383,0.6471
06/15/02,1,1.1415,0.6827,0.4383,0.6471
06/14/02,1,1.1415,0.6827,0.4383,0.6471
06/13/02,1,1.1433,0.6901,0.4419,0.6499
06/12/02,1,1.1412,0.6877,0.4423,0.65
06/11/02,1,1.1452,0.6889,0.443,0.6487
06/10/02,1,1.1415,0.6884,0.4456,0.6511
06/09/02,1,1.1387,0.6908,0.4466,0.653
06/08/02,1,1.1387,0.6908,0.4466,0.653
06/07/02,1,1.1387,0.6908,0.4466,0.653
06/06/02,1,1.1417,0.6961,0.4481,0.6533
06/05/02,1,1.1381,0.6957,0.4473,0.6519
06/04/02,1,1.1375,0.6936,0.4474,0.6544
06/03/02,1,1.1496,0.6999,0.4481,0.6519
06/02/02,1,1.1482,0.6953,0.4453,0.6527
06/01/02,1,1.1482,0.6953,0.4453,0.6527
05/31/02,1,1.1482,0.6953,0.4453,0.6527
05/30/02,1,1.1541,0.6953,0.4446,0.6518
05/29/02,1,1.158,0.702,0.4474,0.6543
05/28/02,1,1.1635,0.705,0.4473,0.6525
05/27/02,1,1.1702,0.7085,0.4476,0.6511
05/26/02,1,1.171,0.7064,0.4469,0.649
05/25/02,1,1.171,0.7064,0.4469,0.649
05/24/02,1,1.171,0.7064,0.4469,0.649
05/23/02,1,1.172,0.7061,0.4465,0.6505
05/22/02,1,1.1647,0.7017,0.4449,0.6498
05/21/02,1,1.1709,0.7058,0.4461,0.6502
05/20/02,1,1.1764,0.7051,0.4444,0.6489
05/19/02,1,1.1703,0.7048,0.4425,0.645
05/18/02,1,1.1703,0.7048,0.4425,0.645
05/17/02,1,1.1703,0.7048,0.4425,0.645
05/16/02,1,1.171,0.705,0.4408,0.6433
05/15/02,1,1.1741,0.7102,0.4423,0.6413
05/14/02,1,1.1748,0.7079,0.4417,0.6415
05/13/02,1,1.1752,0.7043,0.4397,0.6422
05/12/02,1,1.1782,0.7025,0.4383,0.6406
05/11/02,1,1.1782,0.7025,0.4383,0.6406
05/10/02,1,1.1782,0.7025,0.4383,0.6406
05/09/02,1,1.178,0.7031,0.4374,0.6371
05/08/02,1,1.1785,0.7023,0.4374,0.6383
05/07/02,1,1.1777,0.6982,0.435,0.6371
05/06/02,1,1.1867,0.6988,0.4354,0.639
05/05/02,1,1.1914,0.706,0.4371,0.6412
05/04/02,1,1.1914,0.706,0.4371,0.6412
05/03/02,1,1.1914,0.706,0.4371,0.6412
05/02/02,1,1.1912,0.7081,0.4375,0.6395
05/01/02,1,1.1873,0.7079,0.4381,0.6377
04/30/02,1,1.1873,0.7079,0.4381,0.6377
04/29/02,1,1.1811,0.7077,0.4378,0.6396
04/28/02,1,1.1762,0.7126,0.4401,0.6392
04/27/02,1,1.1762,0.7126,0.4401,0.6392
04/26/02,1,1.1762,0.7126,0.4401,0.6392
04/25/02,1,1.1738,0.7127,0.4403,0.6392
04/24/02,1,1.1802,0.7164,0.4406,0.637
04/23/02,1,1.182,0.7167,0.4395,0.6358
04/22/02,1,1.1782,0.7156,0.4392,0.6356
04/21/02,1,1.1767,0.7147,0.4391,0.6351
04/20/02,1,1.1767,0.7147,0.4391,0.6351
04/19/02,1,1.1767,0.7147,0.4391,0.6351
04/18/02,1,1.1818,0.715,0.44,0.636
04/17/02,1,1.1791,0.7136,0.4387,0.6337
04/16/02,1,1.1866,0.7156,0.4384,0.63
04/15/02,1,1.1834,0.7161,0.4386,0.6303
04/14/02,1,1.1763,0.7148,0.4378,0.6293
04/13/02,1,1.1763,0.7148,0.4378,0.6293
04/12/02,1,1.1763,0.7148,0.4378,0.6293
04/11/02,1,1.1769,0.7154,0.4383,0.6291
04/10/02,1,1.1821,0.7131,0.4366,0.6274
04/09/02,1,1.1834,0.7151,0.4378,0.6266
04/08/02,1,1.1912,0.7165,0.4383,0.6289
04/07/02,1,1.181,0.7144,0.4376,0.6277
04/06/02,1,1.181,0.7144,0.4376,0.6277
04/05/02,1,1.181,0.7144,0.4376,0.6277
04/04/02,1,1.1809,0.7128,0.4376,0.6286
04/03/02,1,1.1829,0.7138,0.4369,0.6283
04/02/02,1,1.1711,0.7113,0.4345,0.6249
04/01/02,1,1.1766,0.7182,0.4403,0.6266
03/31/02,1,1.1766,0.7182,0.4403,0.6266
03/30/02,1,1.1766,0.7182,0.4403,0.6266
03/29/02,1,1.1766,0.7182,0.4403,0.6266
03/28/02,1,1.1766,0.7182,0.4403,0.6266
03/27/02,1,1.1923,0.7196,0.4418,0.6293
03/26/02,1,1.1868,0.718,0.4407,0.6273
03/25/02,1,1.1879,0.7209,0.4423,0.6315
03/24/02,1,1.1932,0.7216,0.4451,0.6346
03/23/02,1,1.1932,0.7216,0.4451,0.6346
03/22/02,1,1.1932,0.7216,0.4451,0.6346
03/21/02,1,1.1908,0.7165,0.4428,0.6318
03/20/02,1,1.1963,0.719,0.4455,0.6337
03/19/02,1,1.2053,0.7159,0.4425,0.632
03/18/02,1,1.2037,0.7168,0.4425,0.6302
03/17/02,1,1.1973,0.7093,0.4407,0.628
03/16/02,1,1.1973,0.7093,0.4407,0.628
03/15/02,1,1.1973,0.7093,0.4407,0.628
03/14/02,1,1.201,0.7115,0.4418,0.6263
03/13/02,1,1.2137,0.722,0.4471,0.6306
03/12/02,1,1.2154,0.723,0.4466,0.6314
03/11/02,1,1.21,0.7209,0.4436,0.6301
03/10/02,1,1.2036,0.7171,0.4418,0.6308
03/09/02,1,1.2036,0.7171,0.4418,0.6308
03/08/02,1,1.2036,0.7171,0.4418,0.6308
03/07/02,1,1.2075,0.7218,0.445,0.6326
03/06/02,1,1.2101,0.7228,0.4427,0.6297
03/05/02,1,1.2097,0.7247,0.4427,0.6292
03/04/02,1,1.2077,0.7266,0.443,0.6285
03/03/02,1,1.2086,0.7201,0.4395,0.625
03/02/02,1,1.2086,0.7201,0.4395,0.625
03/01/02,1,1.2086,0.7201,0.4395,0.625
02/28/02,1,1.207,0.7201,0.4401,0.623
02/27/02,1,1.2113,0.7196,0.439,0.6224
02/26/02,1,1.2118,0.7174,0.437,0.6229
02/25/02,1,1.2193,0.7175,0.4387,0.6259
02/24/02,1,1.22,0.7187,0.4396,0.6286
02/23/02,1,1.22,0.7187,0.4396,0.6286
02/22/02,1,1.22,0.7187,0.4396,0.6286
02/21/02,1,1.2214,0.7234,0.4417,0.6295
02/20/02,1,1.2153,0.719,0.4396,0.6286
02/19/02,1,1.2183,0.7239,0.4417,0.6292
02/18/02,1,1.2148,0.7214,0.4399,0.6287
02/17/02,1,1.2152,0.7219,0.44,0.6284
02/16/02,1,1.2152,0.7219,0.44,0.6284
02/15/02,1,1.2152,0.7219,0.44,0.6284
02/14/02,1,1.2203,0.7236,0.4409,0.6291
02/13/02,1,1.2344,0.7181,0.4382,0.627
02/12/02,1,1.2355,0.7179,0.4405,0.6284
02/11/02,1,1.223,0.7135,0.4407,0.6275
02/10/02,1,1.2271,0.7165,0.443,0.6263
02/09/02,1,1.2271,0.7165,0.443,0.6263
02/08/02,1,1.2271,0.7165,0.443,0.6263
02/07/02,1,1.2279,0.7193,0.4423,0.6232
02/06/02,1,1.2297,0.7205,0.4411,0.6243
02/05/02,1,1.2242,0.7204,0.4405,0.6255
02/04/02,1,1.2315,0.7274,0.4435,0.6288
02/03/02,1,1.2352,0.7294,0.445,0.6297
02/02/02,1,1.2352,0.7294,0.445,0.6297
02/01/02,1,1.2352,0.7294,0.445,0.6297
01/31/02,1,1.2417,0.7314,0.447,0.6317
01/30/02,1,1.2452,0.7293,0.4456,0.6303
01/29/02,1,1.2244,0.7301,0.4458,0.6296
01/28/02,1,1.206,0.7231,0.4408,0.6202
01/27/02,1,1.206,0.7177,0.4396,0.6217
01/26/02,1,1.206,0.7177,0.4396,0.6217
01/25/02,1,1.206,0.7177,0.4396,0.6217
01/24/02,1,1.21,0.7128,0.4397,0.6249
01/23/02,1,1.1953,0.7026,0.4358,0.6222
01/22/02,1,1.1981,0.7041,0.4354,0.6217
01/21/02,1,1.1941,0.6994,0.4306,0.6183
01/20/02,1,1.2047,0.7033,0.4319,0.6196
01/19/02,1,1.2047,0.7033,0.4319,0.6196
01/18/02,1,1.2047,0.7033,0.4319,0.6196
01/17/02,1,1.2043,0.7027,0.4318,0.6197
01/16/02,1,1.2216,0.7129,0.4374,0.6286
01/15/02,1,1.2102,0.7038,0.4339,0.6279
01/14/02,1,1.2089,0.7017,0.432,0.6264
01/13/02,1,1.1978,0.6997,0.4323,0.6241
01/12/02,1,1.1978,0.6997,0.4323,0.6241
01/11/02,1,1.1978,0.6997,0.4323,0.6241
01/10/02,1,1.1904,0.7016,0.433,0.625
01/09/02,1,1.1995,0.7027,0.4348,0.6269
01/08/02,1,1.1993,0.7009,0.4333,0.6244
01/07/02,1,1.2088,0.7036,0.4358,0.6266
01/06/02,1,1.208,0.6991,0.4346,0.6259
01/05/02,1,1.208,0.6991,0.4346,0.6259
01/04/02,1,1.208,0.6991,0.4346,0.6259
01/03/02,1,1.2148,0.6934,0.4336,0.6265
01/02/02,1,1.2194,0.6927,0.4338,0.6261
01/01/02,1,1.2275,0.7104,0.4323,0.6261
12/31/01,1,1.2275,0.7104,0.4323,0.6261
12/30/01,1,1.2275,0.7104,0.4323,0.6261
12/29/01,1,1.2275,0.7104,0.4323,0.6261
12/28/01,1,1.2275,0.7104,0.4323,0.6261
12/27/01,1,1.2299,0.7075,0.4309,0.6242
12/26/01,1,1.2332,0.712,0.4363,0.6265
12/25/01,1,1.2332,0.712,0.4363,0.6265
12/24/01,1,1.2332,0.712,0.4363,0.6265
12/23/01,1,1.2477,0.707,0.4366,0.6322
12/22/01,1,1.2477,0.707,0.4366,0.6322
12/21/01,1,1.2477,0.707,0.4366,0.6322
12/20/01,1,1.2488,0.7065,0.4382,0.6339
12/19/01,1,1.2326,0.7058,0.4374,0.634
12/18/01,1,1.2341,0.7072,0.4377,0.6373
12/17/01,1,1.2356,0.7078,0.4397,0.6405
12/16/01,1,1.2304,0.7072,0.4397,0.6376
12/15/01,1,1.2304,0.7072,0.4397,0.6376
12/14/01,1,1.2304,0.7072,0.4397,0.6376
12/13/01,1,1.2257,0.7109,0.4414,0.6381
12/12/01,1,1.2306,0.714,0.4432,0.6382
12/11/01,1,1.232,0.7111,0.4416,0.6334
12/10/01,1,1.2322,0.716,0.4438,0.6337
12/09/01,1,1.2274,0.7117,0.4442,0.6342
12/08/01,1,1.2274,0.7117,0.4442,0.6342
12/07/01,1,1.2274,0.7117,0.4442,0.6342
12/06/01,1,1.2292,0.7157,0.4477,0.6362
12/05/01,1,1.2343,0.7125,0.4467,0.6355
12/04/01,1,1.2299,0.7139,0.4468,0.6355
12/03/01,1,1.2241,0.7115,0.4465,0.6351
12/02/01,1,1.2146,0.7114,0.4438,0.633
12/01/01,1,1.2146,0.7114,0.4438,0.633
11/30/01,1,1.2146,0.7114,0.4438,0.633
11/29/01,1,1.2179,0.7112,0.4435,0.632
11/28/01,1,1.208,0.7127,0.4444,0.6294
11/27/01,1,1.2021,0.7143,0.4454,0.6277
11/26/01,1,1.2062,0.7092,0.4411,0.6254
11/25/01,1,1.2102,0.7115,0.4425,0.6258
11/24/01,1,1.2102,0.7115,0.4425,0.6258
11/23/01,1,1.2102,0.7115,0.4425,0.6258
11/22/01,1,1.2106,0.7118,0.4421,0.6249
11/21/01,1,1.2085,0.7116,0.4408,0.6256
11/20/01,1,1.2063,0.712,0.4434,0.6283
11/19/01,1,1.2111,0.718,0.4441,0.6313
11/18/01,1,1.2002,0.7105,0.4387,0.6284
11/17/01,1,1.2002,0.7105,0.4387,0.6284
11/16/01,1,1.2002,0.7105,0.4387,0.6284
11/15/01,1,1.2093,0.7118,0.4377,0.6282
11/14/01,1,1.2039,0.7143,0.4376,0.6288
11/13/01,1,1.2074,0.7086,0.434,0.6265
11/12/01,1,1.2013,0.6998,0.4294,0.6241
11/11/01,1,1.2149,0.7004,0.4303,0.6254
11/10/01,1,1.2149,0.7004,0.4303,0.6254
11/09/01,1,1.2149,0.7004,0.4303,0.6254
11/08/01,1,1.2171,0.6981,0.4278,0.6264
11/07/01,1,1.2181,0.6967,0.4288,0.628
11/06/01,1,1.2232,0.7002,0.4308,0.6274
11/05/01,1,1.2377,0.7007,0.4318,0.6279
11/04/01,1,1.2351,0.6914,0.4275,0.6261
11/03/01,1,1.2351,0.6914,0.4275,0.6261
11/02/01,1,1.2351,0.6914,0.4275,0.6261
11/01/01,1,1.2275,0.6903,0.4284,0.628
10/31/01,1,1.2506,0.697,0.4331,0.6302
10/30/01,1,1.2475,0.7002,0.4364,0.6347
10/29/01,1,1.2559,0.7043,0.4374,0.6342
10/28/01,1,1.2666,0.7129,0.4444,0.6353
10/27/01,1,1.2666,0.7129,0.4444,0.6353
10/26/01,1,1.2666,0.7129,0.4444,0.6353
10/25/01,1,1.2552,0.7147,0.446,0.6353
10/24/01,1,1.2506,0.7126,0.4459,0.6354
10/23/01,1,1.2471,0.7139,0.4467,0.6344
10/22/01,1,1.2501,0.7074,0.4435,0.6345
10/21/01,1,1.2527,0.704,0.4399,0.6343
10/20/01,1,1.2527,0.704,0.4399,0.6343
10/19/01,1,1.2527,0.704,0.4399,0.6343
10/18/01,1,1.249,0.7037,0.4397,0.6351
10/17/01,1,1.2484,0.7082,0.442,0.6389
10/16/01,1,1.2502,0.7087,0.4438,0.6415
10/15/01,1,1.2462,0.704,0.4416,0.6404
10/14/01,1,1.2817,0.7085,0.4427,0.6405
10/13/01,1,1.2817,0.7085,0.4427,0.6405
10/12/01,1,1.2817,0.7085,0.4427,0.6405
10/11/01,1,1.2773,0.7044,0.4404,0.6383
10/10/01,1,1.2714,0.699,0.4394,0.6386
10/09/01,1,1.2729,0.6976,0.4365,0.6413
10/08/01,1,1.2618,0.6944,0.4341,0.6399
10/07/01,1,1.258,0.6953,0.4314,0.6379
10/06/01,1,1.258,0.6953,0.4314,0.6379
10/05/01,1,1.258,0.6953,0.4314,0.6379
10/04/01,1,1.2817,0.7001,0.4335,0.6383
10/03/01,1,1.2794,0.693,0.4327,0.6381
10/02/01,1,1.2905,0.693,0.4302,0.6368
10/01/01,1,1.2866,0.6941,0.4285,0.6334
09/30/01,1,1.2776,0.6936,0.4314,0.6333
09/29/01,1,1.2776,0.6936,0.4314,0.6333
